hhid,indid,APER,gender,age,educ,vehicles,income,school,employment
292300003,29230000302,4,0,8,6,4,35000,1,1
292300004,29230000402,4,0,8,6,4,35000,1,1
292300005,29230000502,4,0,8,6,4,35000,1,1
292300006,29230000602,4,0,8,6,4,35000,1,1
292300007,29230000702,4,0,8,6,4,35000,1,1
292300008,29230000802,4,0,8,6,4,35000,1,1
292300009,29230000902,4,0,8,6,4,35000,1,1
292300010,29230001002,4,0,8,6,4,35000,1,1
292300011,29230001102,4,0,8,6,4,35000,1,1
292300012,29230001202,4,0,8,6,4,35000,1,1
292300013,29230001302,4,0,8,6,4,35000,1,1
292300014,29230001402,4,0,8,6,4,35000,1,1
292300015,29230001502,4,0,8,6,4,35000,1,1
292300016,29230001602,4,0,8,6,4,35000,1,1
292300017,29230001702,4,0,8,6,4,35000,1,1
292300018,29230001802,4,0,8,6,4,35000,1,1
292300019,29230001902,4,0,8,6,4,35000,1,1
292300020,29230002002,4,0,8,6,4,35000,1,1
292300021,29230002102,4,0,8,6,4,35000,1,1
292300022,29230002202,4,0,8,6,4,35000,1,1
292300023,29230002302,4,0,8,6,4,35000,1,1
292300024,29230002402,4,0,8,6,4,35000,1,1
292300025,29230002502,4,0,8,6,4,35000,1,1
292300026,29230002602,4,0,8,6,4,35000,1,1
292300027,29230002702,4,0,8,6,4,35000,1,1
292300028,29230002802,4,0,8,6,4,35000,1,1
292300029,29230002902,4,0,8,6,4,35000,1,1
292300030,29230003002,4,0,8,6,4,35000,1,1
292300031,29230003102,4,0,8,6,4,35000,1,1
292300032,29230003202,4,0,8,6,4,35000,1,1
292300033,29230003302,4,0,8,6,4,35000,1,1
292300034,29230003402,4,0,8,6,4,35000,1,1
292300035,29230003502,4,0,8,6,4,35000,1,1
292300036,29230003602,4,0,8,6,4,35000,1,1
292300037,29230003702,4,0,8,6,4,35000,1,1
292300038,29230003802,4,0,8,6,4,35000,1,1
292300039,29230003902,4,0,8,6,4,35000,1,1
292340000,29234000001,3,1,12,6,2,41000,1,1
292340001,29234000101,3,1,12,6,2,41000,1,1
292340002,29234000201,3,1,12,6,2,41000,1,1
292340003,29234000301,3,1,12,6,2,41000,1,1
292340004,29234000401,3,1,12,6,2,41000,1,1
292340005,29234000501,3,1,12,6,2,41000,1,1
292340006,29234000601,3,1,12,6,2,41000,1,1
292340000,29234000002,3,1,8,6,2,20000,2,1
292340001,29234000102,3,1,8,6,2,20000,2,1
292340002,29234000202,3,1,8,6,2,20000,2,1
292340003,29234000302,3,1,8,6,2,20000,2,1
292340004,29234000402,3,1,8,6,2,20000,2,1
292340005,29234000502,3,1,8,6,2,20000,2,1
292340006,29234000602,3,1,8,6,2,20000,2,1
292340000,29234000003,3,0,4,6,2,0,1,2
292340001,29234000103,3,0,4,6,2,0,1,2
292340002,29234000203,3,0,4,6,2,0,1,2
292340003,29234000303,3,0,4,6,2,0,1,2
292340004,29234000403,3,0,4,6,2,0,1,2
292340005,29234000503,3,0,4,6,2,0,1,2
292340006,29234000603,3,0,4,6,2,0,1,2
292490000,29249000001,1,1,14,6,1,87000,1,1
292550000,29255000001,1,0,13,10,1,3000,1,1
292560000,29256000001,2,0,15,11,2,0,1,3
292560001,29256000101,2,0,15,11,2,0,1,3
292560002,29256000201,2,0,15,11,2,0,1,3
292560003,29256000301,2,0,15,11,2,0,1,3
292560000,29256000002,2,1,14,11,2,120000,1,1
292560001,29256000102,2,1,14,11,2,120000,1,1
292560002,29256000202,2,1,14,11,2,120000,1,1
292560003,29256000302,2,1,14,11,2,120000,1,1
292580000,29258000002,2,0,16,10,3,80000,1,1
292580000,29258000001,2,1,15,6,3,0,1,3
292640000,29264000001,1,1,7,10,1,55000,1,1
292670000,29267000001,1,1,9,7,1,35000,1,1
292700000,29270000002,2,1,12,11,2,52000,1,1
292700001,29270000102,2,1,12,11,2,52000,1,1
292700002,29270000202,2,1,12,11,2,52000,1,1
292700003,29270000302,2,1,12,11,2,52000,1,1
292700004,29270000402,2,1,12,11,2,52000,1,1
292700005,29270000502,2,1,12,11,2,52000,1,1
292700006,29270000602,2,1,12,11,2,52000,1,1
292700007,29270000702,2,1,12,11,2,52000,1,1
292700000,29270000001,2,0,12,11,2,74000,1,1
292700001,29270000101,2,0,12,11,2,74000,1,1
292700002,29270000201,2,0,12,11,2,74000,1,1
292700003,29270000301,2,0,12,11,2,74000,1,1
292700004,29270000401,2,0,12,11,2,74000,1,1
292700005,29270000501,2,0,12,11,2,74000,1,1
292700006,29270000601,2,0,12,11,2,74000,1,1
292700007,29270000701,2,0,12,11,2,74000,1,1
292770000,29277000001,1,1,20,8,1,0,1,3
292780000,29278000001,1,0,8,11,1,10000,2,1
292780001,29278000101,1,0,8,11,1,10000,2,1
292850000,29285000001,2,0,8,10,2,1000,2,3
292850001,29285000101,2,0,8,10,2,1000,2,3
292850002,29285000201,2,0,8,10,2,1000,2,3
292850000,29285000002,2,0,8,10,2,5000,2,3
292850001,29285000102,2,0,8,10,2,5000,2,3
292850002,29285000202,2,0,8,10,2,5000,2,3
292870000,29287000001,2,0,13,11,2,70000,1,1
292870001,29287000101,2,0,13,11,2,70000,1,1
292870002,29287000201,2,0,13,11,2,70000,1,1
292870003,29287000301,2,0,13,11,2,70000,1,1
292870000,29287000002,2,1,11,11,2,62000,1,1
292870001,29287000102,2,1,11,11,2,62000,1,1
292870002,29287000202,2,1,11,11,2,62000,1,1
292870003,29287000302,2,1,11,11,2,62000,1,1
293200000,29320000001,1,0,14,8,2,25000,1,1
293230000,29323000001,2,1,8,10,2,30000,1,1
293230001,29323000101,2,1,8,10,2,30000,1,1
293230002,29323000201,2,1,8,10,2,30000,1,1
293230003,29323000301,2,1,8,10,2,30000,1,1
293230000,29323000002,2,0,8,10,2,60000,1,1
293230001,29323000102,2,0,8,10,2,60000,1,1
293230002,29323000202,2,0,8,10,2,60000,1,1
293230003,29323000302,2,0,8,10,2,60000,1,1
293250000,29325000001,4,0,6,10,4,3600,2,1
293250001,29325000101,4,0,6,10,4,3600,2,1
293250002,29325000201,4,0,6,10,4,3600,2,1
293250003,29325000301,4,0,6,10,4,3600,2,1
293250004,29325000401,4,0,6,10,4,3600,2,1
293250005,29325000501,4,0,6,10,4,3600,2,1
293250006,29325000601,4,0,6,10,4,3600,2,1
293250007,29325000701,4,0,6,10,4,3600,2,1
293250008,29325000801,4,0,6,10,4,3600,2,1
293250009,29325000901,4,0,6,10,4,3600,2,1
293250010,29325001001,4,0,6,10,4,3600,2,1
293250011,29325001101,4,0,6,10,4,3600,2,1
293250012,29325001201,4,0,6,10,4,3600,2,1
293250013,29325001301,4,0,6,10,4,3600,2,1
293250014,29325001401,4,0,6,10,4,3600,2,1
293250015,29325001501,4,0,6,10,4,3600,2,1
293250016,29325001601,4,0,6,10,4,3600,2,1
293250017,29325001701,4,0,6,10,4,3600,2,1
293250018,29325001801,4,0,6,10,4,3600,2,1
293250019,29325001901,4,0,6,10,4,3600,2,1
293250020,29325002001,4,0,6,10,4,3600,2,1
293250021,29325002101,4,0,6,10,4,3600,2,1
293250022,29325002201,4,0,6,10,4,3600,2,1
293250023,29325002301,4,0,6,10,4,3600,2,1
293250024,29325002401,4,0,6,10,4,3600,2,1
293250025,29325002501,4,0,6,10,4,3600,2,1
293250026,29325002601,4,0,6,10,4,3600,2,1
293250027,29325002701,4,0,6,10,4,3600,2,1
293250028,29325002801,4,0,6,10,4,3600,2,1
293250029,29325002901,4,0,6,10,4,3600,2,1
293250030,29325003001,4,0,6,10,4,3600,2,1
293250031,29325003101,4,0,6,10,4,3600,2,1
293250032,29325003201,4,0,6,10,4,3600,2,1
293250033,29325003301,4,0,6,10,4,3600,2,1
293250034,29325003401,4,0,6,10,4,3600,2,1
293250035,29325003501,4,0,6,10,4,3600,2,1
293250036,29325003601,4,0,6,10,4,3600,2,1
293250037,29325003701,4,0,6,10,4,3600,2,1
293250038,29325003801,4,0,6,10,4,3600,2,1
293250039,29325003901,4,0,6,10,4,3600,2,1
293250040,29325004001,4,0,6,10,4,3600,2,1
293250041,29325004101,4,0,6,10,4,3600,2,1
293250042,29325004201,4,0,6,10,4,3600,2,1
293250043,29325004301,4,0,6,10,4,3600,2,1
293250044,29325004401,4,0,6,10,4,3600,2,1
293250045,29325004501,4,0,6,10,4,3600,2,1
293250046,29325004601,4,0,6,10,4,3600,2,1
293250047,29325004701,4,0,6,10,4,3600,2,1
293250048,29325004801,4,0,6,10,4,3600,2,1
293250049,29325004901,4,0,6,10,4,3600,2,1
293250050,29325005001,4,0,6,10,4,3600,2,1
293250051,29325005101,4,0,6,10,4,3600,2,1
293250052,29325005201,4,0,6,10,4,3600,2,1
293250053,29325005301,4,0,6,10,4,3600,2,1
293250054,29325005401,4,0,6,10,4,3600,2,1
293250055,29325005501,4,0,6,10,4,3600,2,1
293250056,29325005601,4,0,6,10,4,3600,2,1
293250057,29325005701,4,0,6,10,4,3600,2,1
293250058,29325005801,4,0,6,10,4,3600,2,1
293250059,29325005901,4,0,6,10,4,3600,2,1
293250060,29325006001,4,0,6,10,4,3600,2,1
293250061,29325006101,4,0,6,10,4,3600,2,1
293250062,29325006201,4,0,6,10,4,3600,2,1
293250063,29325006301,4,0,6,10,4,3600,2,1
293250064,29325006401,4,0,6,10,4,3600,2,1
293250065,29325006501,4,0,6,10,4,3600,2,1
293250066,29325006601,4,0,6,10,4,3600,2,1
293250067,29325006701,4,0,6,10,4,3600,2,1
293250068,29325006801,4,0,6,10,4,3600,2,1
293250069,29325006901,4,0,6,10,4,3600,2,1
293250070,29325007001,4,0,6,10,4,3600,2,1
293250071,29325007101,4,0,6,10,4,3600,2,1
293250072,29325007201,4,0,6,10,4,3600,2,1
293250073,29325007301,4,0,6,10,4,3600,2,1
293250074,29325007401,4,0,6,10,4,3600,2,1
293250075,29325007501,4,0,6,10,4,3600,2,1
293250076,29325007601,4,0,6,10,4,3600,2,1
293250077,29325007701,4,0,6,10,4,3600,2,1
293250078,29325007801,4,0,6,10,4,3600,2,1
293250079,29325007901,4,0,6,10,4,3600,2,1
293250080,29325008001,4,0,6,10,4,3600,2,1
293250081,29325008101,4,0,6,10,4,3600,2,1
293250082,29325008201,4,0,6,10,4,3600,2,1
293250083,29325008301,4,0,6,10,4,3600,2,1
293250084,29325008401,4,0,6,10,4,3600,2,1
293250085,29325008501,4,0,6,10,4,3600,2,1
293250086,29325008601,4,0,6,10,4,3600,2,1
293250087,29325008701,4,0,6,10,4,3600,2,1
293250088,29325008801,4,0,6,10,4,3600,2,1
293250089,29325008901,4,0,6,10,4,3600,2,1
293250090,29325009001,4,0,6,10,4,3600,2,1
293250091,29325009101,4,0,6,10,4,3600,2,1
293250092,29325009201,4,0,6,10,4,3600,2,1
293250093,29325009301,4,0,6,10,4,3600,2,1
293250094,29325009401,4,0,6,10,4,3600,2,1
293250095,29325009501,4,0,6,10,4,3600,2,1
293250096,29325009601,4,0,6,10,4,3600,2,1
293250097,29325009701,4,0,6,10,4,3600,2,1
293250098,29325009801,4,0,6,10,4,3600,2,1
293250099,29325009901,4,0,6,10,4,3600,2,1
293250100,29325010001,4,0,6,10,4,3600,2,1
293250101,29325010101,4,0,6,10,4,3600,2,1
293250102,29325010201,4,0,6,10,4,3600,2,1
293250103,29325010301,4,0,6,10,4,3600,2,1
293250104,29325010401,4,0,6,10,4,3600,2,1
293250105,29325010501,4,0,6,10,4,3600,2,1
293250106,29325010601,4,0,6,10,4,3600,2,1
293250107,29325010701,4,0,6,10,4,3600,2,1
293250108,29325010801,4,0,6,10,4,3600,2,1
293250109,29325010901,4,0,6,10,4,3600,2,1
293250110,29325011001,4,0,6,10,4,3600,2,1
293250111,29325011101,4,0,6,10,4,3600,2,1
293250112,29325011201,4,0,6,10,4,3600,2,1
293250113,29325011301,4,0,6,10,4,3600,2,1
293250114,29325011401,4,0,6,10,4,3600,2,1
293250115,29325011501,4,0,6,10,4,3600,2,1
293250116,29325011601,4,0,6,10,4,3600,2,1
293250117,29325011701,4,0,6,10,4,3600,2,1
293250118,29325011801,4,0,6,10,4,3600,2,1
293250119,29325011901,4,0,6,10,4,3600,2,1
293250120,29325012001,4,0,6,10,4,3600,2,1
293250121,29325012101,4,0,6,10,4,3600,2,1
293250122,29325012201,4,0,6,10,4,3600,2,1
293250123,29325012301,4,0,6,10,4,3600,2,1
293250124,29325012401,4,0,6,10,4,3600,2,1
293250125,29325012501,4,0,6,10,4,3600,2,1
293250126,29325012601,4,0,6,10,4,3600,2,1
293250127,29325012701,4,0,6,10,4,3600,2,1
293250128,29325012801,4,0,6,10,4,3600,2,1
293250129,29325012901,4,0,6,10,4,3600,2,1
293250130,29325013001,4,0,6,10,4,3600,2,1
293250131,29325013101,4,0,6,10,4,3600,2,1
293250132,29325013201,4,0,6,10,4,3600,2,1
293250133,29325013301,4,0,6,10,4,3600,2,1
293250134,29325013401,4,0,6,10,4,3600,2,1
293250135,29325013501,4,0,6,10,4,3600,2,1
293250136,29325013601,4,0,6,10,4,3600,2,1
293250137,29325013701,4,0,6,10,4,3600,2,1
293250138,29325013801,4,0,6,10,4,3600,2,1
293250139,29325013901,4,0,6,10,4,3600,2,1
293250140,29325014001,4,0,6,10,4,3600,2,1
293250141,29325014101,4,0,6,10,4,3600,2,1
293250142,29325014201,4,0,6,10,4,3600,2,1
293250143,29325014301,4,0,6,10,4,3600,2,1
293250144,29325014401,4,0,6,10,4,3600,2,1
293250145,29325014501,4,0,6,10,4,3600,2,1
293250146,29325014601,4,0,6,10,4,3600,2,1
293250147,29325014701,4,0,6,10,4,3600,2,1
293250148,29325014801,4,0,6,10,4,3600,2,1
293250149,29325014901,4,0,6,10,4,3600,2,1
293250150,29325015001,4,0,6,10,4,3600,2,1
293250151,29325015101,4,0,6,10,4,3600,2,1
293250152,29325015201,4,0,6,10,4,3600,2,1
293250153,29325015301,4,0,6,10,4,3600,2,1
293250154,29325015401,4,0,6,10,4,3600,2,1
293250155,29325015501,4,0,6,10,4,3600,2,1
293250156,29325015601,4,0,6,10,4,3600,2,1
293250157,29325015701,4,0,6,10,4,3600,2,1
293250158,29325015801,4,0,6,10,4,3600,2,1
293250159,29325015901,4,0,6,10,4,3600,2,1
293250160,29325016001,4,0,6,10,4,3600,2,1
293250161,29325016101,4,0,6,10,4,3600,2,1
293250162,29325016201,4,0,6,10,4,3600,2,1
293250163,29325016301,4,0,6,10,4,3600,2,1
293250164,29325016401,4,0,6,10,4,3600,2,1
293250165,29325016501,4,0,6,10,4,3600,2,1
293250166,29325016601,4,0,6,10,4,3600,2,1
293250167,29325016701,4,0,6,10,4,3600,2,1
293250168,29325016801,4,0,6,10,4,3600,2,1
293250169,29325016901,4,0,6,10,4,3600,2,1
293250170,29325017001,4,0,6,10,4,3600,2,1
293250171,29325017101,4,0,6,10,4,3600,2,1
293250172,29325017201,4,0,6,10,4,3600,2,1
293250173,29325017301,4,0,6,10,4,3600,2,1
293250174,29325017401,4,0,6,10,4,3600,2,1
293250175,29325017501,4,0,6,10,4,3600,2,1
293250176,29325017601,4,0,6,10,4,3600,2,1
293250177,29325017701,4,0,6,10,4,3600,2,1
293250178,29325017801,4,0,6,10,4,3600,2,1
293250179,29325017901,4,0,6,10,4,3600,2,1
293250180,29325018001,4,0,6,10,4,3600,2,1
293250181,29325018101,4,0,6,10,4,3600,2,1
293250182,29325018201,4,0,6,10,4,3600,2,1
293250183,29325018301,4,0,6,10,4,3600,2,1
293250184,29325018401,4,0,6,10,4,3600,2,1
293250185,29325018501,4,0,6,10,4,3600,2,1
293250186,29325018601,4,0,6,10,4,3600,2,1
293250187,29325018701,4,0,6,10,4,3600,2,1
293250188,29325018801,4,0,6,10,4,3600,2,1
293250189,29325018901,4,0,6,10,4,3600,2,1
293250190,29325019001,4,0,6,10,4,3600,2,1
293250191,29325019101,4,0,6,10,4,3600,2,1
293250000,29325000002,4,0,7,10,4,18000,2,1
293250001,29325000102,4,0,7,10,4,18000,2,1
293250002,29325000202,4,0,7,10,4,18000,2,1
293250003,29325000302,4,0,7,10,4,18000,2,1
293250004,29325000402,4,0,7,10,4,18000,2,1
293250005,29325000502,4,0,7,10,4,18000,2,1
293250006,29325000602,4,0,7,10,4,18000,2,1
293250007,29325000702,4,0,7,10,4,18000,2,1
293250008,29325000802,4,0,7,10,4,18000,2,1
293250009,29325000902,4,0,7,10,4,18000,2,1
293250010,29325001002,4,0,7,10,4,18000,2,1
293250011,29325001102,4,0,7,10,4,18000,2,1
293250012,29325001202,4,0,7,10,4,18000,2,1
293250013,29325001302,4,0,7,10,4,18000,2,1
293250014,29325001402,4,0,7,10,4,18000,2,1
293250015,29325001502,4,0,7,10,4,18000,2,1
293250016,29325001602,4,0,7,10,4,18000,2,1
293250017,29325001702,4,0,7,10,4,18000,2,1
293250018,29325001802,4,0,7,10,4,18000,2,1
293250019,29325001902,4,0,7,10,4,18000,2,1
293250020,29325002002,4,0,7,10,4,18000,2,1
293250021,29325002102,4,0,7,10,4,18000,2,1
293250022,29325002202,4,0,7,10,4,18000,2,1
293250023,29325002302,4,0,7,10,4,18000,2,1
293250024,29325002402,4,0,7,10,4,18000,2,1
293250025,29325002502,4,0,7,10,4,18000,2,1
293250026,29325002602,4,0,7,10,4,18000,2,1
293250027,29325002702,4,0,7,10,4,18000,2,1
293250028,29325002802,4,0,7,10,4,18000,2,1
293250029,29325002902,4,0,7,10,4,18000,2,1
293250030,29325003002,4,0,7,10,4,18000,2,1
293250031,29325003102,4,0,7,10,4,18000,2,1
293250032,29325003202,4,0,7,10,4,18000,2,1
293250033,29325003302,4,0,7,10,4,18000,2,1
293250034,29325003402,4,0,7,10,4,18000,2,1
293250035,29325003502,4,0,7,10,4,18000,2,1
293250036,29325003602,4,0,7,10,4,18000,2,1
293250037,29325003702,4,0,7,10,4,18000,2,1
293250038,29325003802,4,0,7,10,4,18000,2,1
293250039,29325003902,4,0,7,10,4,18000,2,1
293250040,29325004002,4,0,7,10,4,18000,2,1
293250041,29325004102,4,0,7,10,4,18000,2,1
293250042,29325004202,4,0,7,10,4,18000,2,1
293250043,29325004302,4,0,7,10,4,18000,2,1
293250044,29325004402,4,0,7,10,4,18000,2,1
293250045,29325004502,4,0,7,10,4,18000,2,1
293250046,29325004602,4,0,7,10,4,18000,2,1
293250047,29325004702,4,0,7,10,4,18000,2,1
293250048,29325004802,4,0,7,10,4,18000,2,1
293250049,29325004902,4,0,7,10,4,18000,2,1
293250050,29325005002,4,0,7,10,4,18000,2,1
293250051,29325005102,4,0,7,10,4,18000,2,1
293250052,29325005202,4,0,7,10,4,18000,2,1
293250053,29325005302,4,0,7,10,4,18000,2,1
293250054,29325005402,4,0,7,10,4,18000,2,1
293250055,29325005502,4,0,7,10,4,18000,2,1
293250056,29325005602,4,0,7,10,4,18000,2,1
293250057,29325005702,4,0,7,10,4,18000,2,1
293250058,29325005802,4,0,7,10,4,18000,2,1
293250059,29325005902,4,0,7,10,4,18000,2,1
293250060,29325006002,4,0,7,10,4,18000,2,1
293250061,29325006102,4,0,7,10,4,18000,2,1
293250062,29325006202,4,0,7,10,4,18000,2,1
293250063,29325006302,4,0,7,10,4,18000,2,1
293250064,29325006402,4,0,7,10,4,18000,2,1
293250065,29325006502,4,0,7,10,4,18000,2,1
293250066,29325006602,4,0,7,10,4,18000,2,1
293250067,29325006702,4,0,7,10,4,18000,2,1
293250068,29325006802,4,0,7,10,4,18000,2,1
293250069,29325006902,4,0,7,10,4,18000,2,1
293250070,29325007002,4,0,7,10,4,18000,2,1
293250071,29325007102,4,0,7,10,4,18000,2,1
293250072,29325007202,4,0,7,10,4,18000,2,1
293250073,29325007302,4,0,7,10,4,18000,2,1
293250074,29325007402,4,0,7,10,4,18000,2,1
293250075,29325007502,4,0,7,10,4,18000,2,1
293250076,29325007602,4,0,7,10,4,18000,2,1
293250077,29325007702,4,0,7,10,4,18000,2,1
293250078,29325007802,4,0,7,10,4,18000,2,1
293250079,29325007902,4,0,7,10,4,18000,2,1
293250080,29325008002,4,0,7,10,4,18000,2,1
293250081,29325008102,4,0,7,10,4,18000,2,1
293250082,29325008202,4,0,7,10,4,18000,2,1
293250083,29325008302,4,0,7,10,4,18000,2,1
293250084,29325008402,4,0,7,10,4,18000,2,1
293250085,29325008502,4,0,7,10,4,18000,2,1
293250086,29325008602,4,0,7,10,4,18000,2,1
293250087,29325008702,4,0,7,10,4,18000,2,1
293250088,29325008802,4,0,7,10,4,18000,2,1
293250089,29325008902,4,0,7,10,4,18000,2,1
293250090,29325009002,4,0,7,10,4,18000,2,1
293250091,29325009102,4,0,7,10,4,18000,2,1
293250092,29325009202,4,0,7,10,4,18000,2,1
293250093,29325009302,4,0,7,10,4,18000,2,1
293250094,29325009402,4,0,7,10,4,18000,2,1
293250095,29325009502,4,0,7,10,4,18000,2,1
293250096,29325009602,4,0,7,10,4,18000,2,1
293250097,29325009702,4,0,7,10,4,18000,2,1
293250098,29325009802,4,0,7,10,4,18000,2,1
293250099,29325009902,4,0,7,10,4,18000,2,1
293250100,29325010002,4,0,7,10,4,18000,2,1
293250101,29325010102,4,0,7,10,4,18000,2,1
293250102,29325010202,4,0,7,10,4,18000,2,1
293250103,29325010302,4,0,7,10,4,18000,2,1
293250104,29325010402,4,0,7,10,4,18000,2,1
293250105,29325010502,4,0,7,10,4,18000,2,1
293250106,29325010602,4,0,7,10,4,18000,2,1
293250107,29325010702,4,0,7,10,4,18000,2,1
293250108,29325010802,4,0,7,10,4,18000,2,1
293250109,29325010902,4,0,7,10,4,18000,2,1
293250110,29325011002,4,0,7,10,4,18000,2,1
293250111,29325011102,4,0,7,10,4,18000,2,1
293250112,29325011202,4,0,7,10,4,18000,2,1
293250113,29325011302,4,0,7,10,4,18000,2,1
293250114,29325011402,4,0,7,10,4,18000,2,1
293250115,29325011502,4,0,7,10,4,18000,2,1
293250116,29325011602,4,0,7,10,4,18000,2,1
293250117,29325011702,4,0,7,10,4,18000,2,1
293250118,29325011802,4,0,7,10,4,18000,2,1
293250119,29325011902,4,0,7,10,4,18000,2,1
293250120,29325012002,4,0,7,10,4,18000,2,1
293250121,29325012102,4,0,7,10,4,18000,2,1
293250122,29325012202,4,0,7,10,4,18000,2,1
293250123,29325012302,4,0,7,10,4,18000,2,1
293250124,29325012402,4,0,7,10,4,18000,2,1
293250125,29325012502,4,0,7,10,4,18000,2,1
293250126,29325012602,4,0,7,10,4,18000,2,1
293250127,29325012702,4,0,7,10,4,18000,2,1
293250128,29325012802,4,0,7,10,4,18000,2,1
293250129,29325012902,4,0,7,10,4,18000,2,1
293250130,29325013002,4,0,7,10,4,18000,2,1
293250131,29325013102,4,0,7,10,4,18000,2,1
293250132,29325013202,4,0,7,10,4,18000,2,1
293250133,29325013302,4,0,7,10,4,18000,2,1
293250134,29325013402,4,0,7,10,4,18000,2,1
293250135,29325013502,4,0,7,10,4,18000,2,1
293250136,29325013602,4,0,7,10,4,18000,2,1
293250137,29325013702,4,0,7,10,4,18000,2,1
293250138,29325013802,4,0,7,10,4,18000,2,1
293250139,29325013902,4,0,7,10,4,18000,2,1
293250140,29325014002,4,0,7,10,4,18000,2,1
293250141,29325014102,4,0,7,10,4,18000,2,1
293250142,29325014202,4,0,7,10,4,18000,2,1
293250143,29325014302,4,0,7,10,4,18000,2,1
293250144,29325014402,4,0,7,10,4,18000,2,1
293250145,29325014502,4,0,7,10,4,18000,2,1
293250146,29325014602,4,0,7,10,4,18000,2,1
293250147,29325014702,4,0,7,10,4,18000,2,1
293250148,29325014802,4,0,7,10,4,18000,2,1
293250149,29325014902,4,0,7,10,4,18000,2,1
293250150,29325015002,4,0,7,10,4,18000,2,1
293250151,29325015102,4,0,7,10,4,18000,2,1
293250152,29325015202,4,0,7,10,4,18000,2,1
293250153,29325015302,4,0,7,10,4,18000,2,1
293250154,29325015402,4,0,7,10,4,18000,2,1
293250155,29325015502,4,0,7,10,4,18000,2,1
293250156,29325015602,4,0,7,10,4,18000,2,1
293250157,29325015702,4,0,7,10,4,18000,2,1
293250158,29325015802,4,0,7,10,4,18000,2,1
293250159,29325015902,4,0,7,10,4,18000,2,1
293250160,29325016002,4,0,7,10,4,18000,2,1
293250161,29325016102,4,0,7,10,4,18000,2,1
293250162,29325016202,4,0,7,10,4,18000,2,1
293250163,29325016302,4,0,7,10,4,18000,2,1
293250164,29325016402,4,0,7,10,4,18000,2,1
293250165,29325016502,4,0,7,10,4,18000,2,1
293250166,29325016602,4,0,7,10,4,18000,2,1
293250167,29325016702,4,0,7,10,4,18000,2,1
293250168,29325016802,4,0,7,10,4,18000,2,1
293250169,29325016902,4,0,7,10,4,18000,2,1
293250170,29325017002,4,0,7,10,4,18000,2,1
293250171,29325017102,4,0,7,10,4,18000,2,1
293250172,29325017202,4,0,7,10,4,18000,2,1
293250173,29325017302,4,0,7,10,4,18000,2,1
293250174,29325017402,4,0,7,10,4,18000,2,1
293250175,29325017502,4,0,7,10,4,18000,2,1
293250176,29325017602,4,0,7,10,4,18000,2,1
293250177,29325017702,4,0,7,10,4,18000,2,1
293250178,29325017802,4,0,7,10,4,18000,2,1
293250179,29325017902,4,0,7,10,4,18000,2,1
293250180,29325018002,4,0,7,10,4,18000,2,1
293250181,29325018102,4,0,7,10,4,18000,2,1
293250182,29325018202,4,0,7,10,4,18000,2,1
293250183,29325018302,4,0,7,10,4,18000,2,1
293250184,29325018402,4,0,7,10,4,18000,2,1
293250185,29325018502,4,0,7,10,4,18000,2,1
293250186,29325018602,4,0,7,10,4,18000,2,1
293250187,29325018702,4,0,7,10,4,18000,2,1
293250188,29325018802,4,0,7,10,4,18000,2,1
293250189,29325018902,4,0,7,10,4,18000,2,1
293250190,29325019002,4,0,7,10,4,18000,2,1
293250191,29325019102,4,0,7,10,4,18000,2,1
293250000,29325000003,4,0,7,10,4,1000,2,2
293250001,29325000103,4,0,7,10,4,1000,2,2
293250002,29325000203,4,0,7,10,4,1000,2,2
293250003,29325000303,4,0,7,10,4,1000,2,2
293250004,29325000403,4,0,7,10,4,1000,2,2
293250005,29325000503,4,0,7,10,4,1000,2,2
293250006,29325000603,4,0,7,10,4,1000,2,2
293250007,29325000703,4,0,7,10,4,1000,2,2
293250008,29325000803,4,0,7,10,4,1000,2,2
293250009,29325000903,4,0,7,10,4,1000,2,2
293250010,29325001003,4,0,7,10,4,1000,2,2
293250011,29325001103,4,0,7,10,4,1000,2,2
293250012,29325001203,4,0,7,10,4,1000,2,2
293250013,29325001303,4,0,7,10,4,1000,2,2
293250014,29325001403,4,0,7,10,4,1000,2,2
293250015,29325001503,4,0,7,10,4,1000,2,2
293250016,29325001603,4,0,7,10,4,1000,2,2
293250017,29325001703,4,0,7,10,4,1000,2,2
293250018,29325001803,4,0,7,10,4,1000,2,2
293250019,29325001903,4,0,7,10,4,1000,2,2
293250020,29325002003,4,0,7,10,4,1000,2,2
293250021,29325002103,4,0,7,10,4,1000,2,2
293250022,29325002203,4,0,7,10,4,1000,2,2
293250023,29325002303,4,0,7,10,4,1000,2,2
