hhid,indid,APER,gender,age,educ,vehicles,school,employment,income_earn
20160000574406,2016000057440601,2,1,18,6,0,1,3,0
20160000574406,2016000057440602,2,1,12,6,0,1,3,0
20160000574407,2016000057440701,2,1,17,8,2,1,1,35000
20160000574407,2016000057440702,2,0,16,10,2,1,3,40000
20160000574408,2016000057440801,2,0,10,10,1,1,1,65000
20160000574408,2016000057440802,2,0,9,10,1,1,1,150000
20160000574410,2016000057441001,3,1,11,7,2,1,1,30000
20160000574410,2016000057441002,3,0,14,7,2,1,1,150000
20160000574410,2016000057441003,3,1,2,1,2,2,0,0
20160000574412,2016000057441202,3,0,3,5,3,2,1,5000
20160000574412,2016000057441203,3,1,2,2,3,2,0,0
20160000574412,2016000057441201,3,0,10,11,3,1,1,112000
20160000574413,2016000057441301,1,0,4,6,1,2,1,10000
20160000574416,2016000057441601,2,0,15,11,2,1,1,160000
20160000574416,2016000057441602,2,1,16,7,2,1,1,15000
20160000574421,2016000057442101,1,1,4,6,0,2,3,2000
20160000574423,2016000057442301,3,1,8,6,2,1,1,64000
20160000574423,2016000057442302,3,1,3,3,2,2,0,0
20160000574423,2016000057442303,3,1,12,0,2,1,3,0
20160000574425,2016000057442501,2,0,19,10,2,1,3,0
20160000574425,2016000057442502,2,1,18,7,2,1,3,0
20160000574426,2016000057442602,2,1,1,1,1,2,0,0
20160000574426,2016000057442601,2,1,10,11,1,2,1,71000
20160000574430,2016000057443001,1,1,9,11,0,1,1,71000
20160000574432,2016000057443201,1,1,19,11,1,1,3,0
20160000574435,2016000057443501,1,1,17,11,1,1,3,59000
20160000574436,2016000057443601,4,1,13,11,4,1,1,136000
20160000574436,2016000057443602,4,0,13,10,4,1,1,130000
20160000574436,2016000057443603,4,1,7,10,4,2,1,6000
20160000574436,2016000057443604,4,0,6,7,4,2,1,18800
20160000574437,2016000057443701,2,1,11,11,2,1,2,0
20160000574437,2016000057443702,2,0,12,11,2,1,1,200000
20160000574441,2016000057444101,1,0,16,6,1,1,1,52000
20160000574445,2016000057444501,1,1,8,10,0,2,3,0
20160000574446,2016000057444601,1,0,17,11,1,1,1,70000
20160000574450,2016000057445003,4,0,4,6,4,1,1,30000
20160000574450,2016000057445004,4,1,2,2,4,2,0,0
20160000574450,2016000057445001,4,1,12,7,4,1,1,50000
20160000574450,2016000057445002,4,0,13,7,4,1,1,49000
20160000574451,2016000057445101,2,1,15,8,3,1,1,90000
20160000574451,2016000057445102,2,0,16,7,3,1,3,12000
20160000574452,2016000057445201,2,0,19,11,2,1,1,138000
20160000574452,2016000057445202,2,1,14,11,2,1,1,66000
20160000574457,2016000057445701,2,1,14,6,1,1,1,17700
20160000574457,2016000057445702,2,0,9,5,1,1,1,16000
20160000574458,2016000057445801,1,0,15,10,0,1,3,0
20160000574461,2016000057446102,2,1,13,10,2,2,1,36000
20160000574461,2016000057446101,2,0,13,11,2,1,1,100000
20160000574463,2016000057446301,1,1,22,7,0,1,3,0
20160000574464,2016000057446401,5,1,14,7,3,1,2,6000
20160000574464,2016000057446402,5,0,15,6,3,1,1,50000
20160000574464,2016000057446403,5,1,8,7,3,1,1,34000
20160000574464,2016000057446404,5,1,0,0,3,0,0,0
20160000574464,2016000057446405,5,0,0,0,3,0,0,0
20160000574465,2016000057446501,3,1,11,6,3,1,1,27500
20160000574465,2016000057446502,3,0,13,5,3,1,1,78000
20160000574465,2016000057446503,3,0,3,4,3,2,3,0
20160000574466,2016000057446601,1,1,10,10,1,1,1,90000
20160000574469,2016000057446903,4,1,1,1,2,2,0,0
20160000574469,2016000057446904,4,1,1,1,2,2,0,0
20160000574469,2016000057446901,4,0,10,10,2,1,1,60000
20160000574469,2016000057446902,4,1,10,10,2,1,1,33000
20160000574472,2016000057447201,2,1,13,6,1,1,1,31000
20160000574472,2016000057447202,2,0,13,6,1,1,3,400
20160000574473,2016000057447301,3,1,11,6,2,1,1,1000
20160000574473,2016000057447302,3,0,12,3,2,1,1,38500
20160000574473,2016000057447303,3,0,3,4,2,2,0,0
20160000574474,2016000057447401,2,0,14,7,4,1,1,130000
20160000574474,2016000057447402,2,1,13,11,4,2,1,100000
20160000574477,2016000057447701,1,1,14,6,1,1,1,82000
20160000574480,2016000057448001,1,0,12,7,0,1,3,0
20160000574481,2016000057448101,1,1,22,7,0,1,3,0
20160000574482,2016000057448201,1,1,8,6,0,1,3,0
20160000574484,2016000057448405,5,0,2,2,2,2,0,0
20160000574484,2016000057448404,5,0,2,2,2,2,0,0
20160000574484,2016000057448401,5,1,11,8,2,1,1,8000
20160000574484,2016000057448402,5,0,11,10,2,1,1,95000
20160000574484,2016000057448403,5,1,3,6,2,2,3,1400
20160000574485,2016000057448501,1,1,21,4,0,1,3,0
20160000574486,2016000057448601,1,0,8,10,1,1,1,55000
20160000574488,2016000057448801,1,0,18,10,1,1,3,0
20160000574489,2016000057448901,1,1,13,7,0,1,1,36000
20160000574491,2016000057449101,2,1,13,7,2,1,1,56000
20160000574491,2016000057449102,2,0,11,7,2,2,1,7500
20160000574496,2016000057449602,3,0,16,6,1,1,1,30000
20160000574496,2016000057449601,3,1,14,7,1,1,1,27000
20160000574496,2016000057449603,3,0,2,2,1,2,0,0
20160000574497,2016000057449702,2,1,13,10,2,1,1,50000
20160000574497,2016000057449701,2,0,13,8,2,1,1,60000
20160000574498,2016000057449801,4,0,19,6,2,1,3,0
20160000574498,2016000057449802,4,1,19,6,2,1,3,0
20160000574498,2016000057449803,4,1,4,6,2,2,3,0
20160000574498,2016000057449804,4,1,4,6,2,2,3,0
20160000574504,2016000057450401,1,1,21,6,0,1,3,0
20160000574505,2016000057450506,7,0,10,6,4,1,1,45000
20160000574505,2016000057450505,7,0,3,6,4,2,1,350
20160000574505,2016000057450504,7,1,4,7,4,2,3,0
20160000574505,2016000057450507,7,0,7,6,4,1,1,30000
20160000574505,2016000057450502,7,1,12,8,4,1,1,110000
20160000574505,2016000057450501,7,0,12,10,4,1,1,42000
20160000574505,2016000057450503,7,1,6,7,4,2,1,11000
20160000574506,2016000057450601,2,1,10,10,1,1,1,48000
20160000574506,2016000057450602,2,1,2,2,1,2,0,0
20160000574508,2016000057450801,6,1,15,10,1,1,1,6500
20160000574508,2016000057450802,6,0,10,6,1,1,1,38500
20160000574508,2016000057450803,6,0,2,1,1,2,0,0
20160000574508,2016000057450804,6,1,1,1,1,2,0,0
20160000574508,2016000057450805,6,0,0,0,1,0,0,0
20160000574508,2016000057450806,6,1,1,1,1,2,0,0
20160000574510,2016000057451001,1,0,12,10,2,1,1,100000
20160000574512,2016000057451201,2,0,18,6,2,1,3,0
20160000574512,2016000057451202,2,1,18,6,2,1,1,32000
20160000574513,2016000057451304,4,1,0,0,2,0,0,0
20160000574513,2016000057451302,4,1,9,11,2,1,3,0
20160000574513,2016000057451301,4,0,9,11,2,1,1,150000
20160000574513,2016000057451303,4,1,0,1,2,2,0,0
20160000574515,2016000057451501,1,1,22,6,1,1,1,9600
20160000574517,2016000057451701,1,0,9,6,0,1,3,0
20160000574518,2016000057451801,1,1,18,6,1,1,1,30000
20160000574523,2016000057452301,1,0,10,7,1,1,1,54000
20160000574524,2016000057452401,3,0,14,11,3,1,1,125000
20160000574524,2016000057452402,3,1,12,8,3,1,1,14100
20160000574524,2016000057452403,3,1,4,6,3,2,1,5300
20160000574525,2016000057452501,1,0,19,6,1,1,1,33000
20160000574526,2016000057452601,1,0,22,11,1,1,3,0
20160000574528,2016000057452802,2,0,11,10,3,1,1,83000
20160000574528,2016000057452801,2,1,11,11,3,1,1,150000
20160000574529,2016000057452901,2,0,8,7,2,1,1,45000
20160000574529,2016000057452902,2,0,8,7,2,1,1,48000
20160000574534,2016000057453405,5,0,3,3,2,2,3,0
20160000574534,2016000057453401,5,0,11,8,2,2,1,80000
20160000574534,2016000057453402,5,1,10,6,2,1,3,600
20160000574534,2016000057453403,5,1,5,4,2,1,3,700
20160000574534,2016000057453404,5,1,4,6,2,2,1,1500
20160000574539,2016000057453901,1,0,19,11,1,1,3,0
20160000574540,2016000057454002,3,1,8,6,2,1,1,33000
20160000574540,2016000057454001,3,0,8,7,2,1,1,24000
20160000574540,2016000057454003,3,1,1,0,2,2,0,0
20160000574542,2016000057454204,4,1,2,2,2,2,0,0
20160000574542,2016000057454203,4,1,1,1,2,2,0,0
20160000574542,2016000057454202,4,1,10,6,2,1,3,0
20160000574542,2016000057454201,4,0,15,10,2,1,1,75000
20160000574543,2016000057454301,1,0,15,10,2,1,1,30000
20160000574548,2016000057454801,1,0,12,5,0,1,3,0
20160000574552,2016000057455201,3,1,13,6,0,1,1,55000
20160000574552,2016000057455202,3,1,7,3,0,1,1,20000
20160000574552,2016000057455203,3,0,15,6,0,1,3,0
20160000574554,2016000057455401,4,0,13,10,2,1,1,183000
20160000574554,2016000057455402,4,1,13,10,2,1,3,0
20160000574554,2016000057455403,4,1,3,3,2,2,3,0
20160000574554,2016000057455404,4,0,2,2,2,2,0,0
20160000574558,2016000057455802,2,1,10,5,0,1,3,0
20160000574558,2016000057455801,2,1,17,6,0,2,3,0
20160000574561,2016000057456101,1,1,22,7,1,1,3,0
20160000574562,2016000057456201,4,0,11,11,2,1,1,78000
20160000574562,2016000057456202,4,1,13,11,2,1,1,100000
20160000574562,2016000057456203,4,0,1,1,2,2,0,0
20160000574562,2016000057456204,4,0,1,1,2,2,0,0
20160000574563,2016000057456301,3,1,13,6,0,1,3,0
20160000574563,2016000057456302,3,0,11,6,0,1,1,350
20160000574563,2016000057456303,3,0,9,6,0,1,3,0
20160000574565,2016000057456501,1,0,10,6,0,1,3,0
20160000574569,2016000057456903,4,0,9,6,3,1,1,35000
20160000574569,2016000057456904,4,0,7,6,3,1,1,25000
20160000574569,2016000057456901,4,1,14,10,3,1,2,30000
20160000574569,2016000057456902,4,0,14,7,3,1,1,120000
20160000574570,2016000057457001,4,1,10,10,1,1,1,59000
20160000574570,2016000057457002,4,0,4,7,1,2,3,0
20160000574570,2016000057457003,4,1,3,3,1,2,0,0
20160000574570,2016000057457004,4,0,2,2,1,2,0,0
20160000574572,2016000057457201,1,1,19,7,0,1,3,0
20160000574573,2016000057457301,3,1,11,6,2,1,1,43000
20160000574573,2016000057457302,3,0,4,6,2,1,1,63000
20160000574573,2016000057457303,3,1,2,2,2,2,0,0
20160000574575,2016000057457502,3,1,9,11,2,1,1,100000
20160000574575,2016000057457503,3,1,0,0,2,0,0,0
20160000574575,2016000057457501,3,0,10,11,2,1,1,145000
20160000574576,2016000057457601,1,0,18,6,0,1,3,0
20160000574578,2016000057457801,3,1,7,6,1,1,1,15600
20160000574578,2016000057457802,3,0,0,0,1,0,0,0
20160000574578,2016000057457803,3,1,0,0,1,0,0,0
20160000574579,2016000057457901,1,0,8,10,1,2,3,3600
20160000574580,2016000057458001,4,0,12,6,1,1,3,0
20160000574580,2016000057458002,4,1,12,5,1,1,3,0
20160000574580,2016000057458003,4,1,8,3,1,1,2,0
20160000574580,2016000057458004,4,0,0,0,1,1,0,0
20160000574581,2016000057458101,2,0,19,6,1,1,3,0
20160000574581,2016000057458102,2,1,19,6,1,1,3,0
20160000574582,2016000057458201,2,0,18,6,2,1,1,4900
20160000574582,2016000057458202,2,1,18,6,2,1,1,18800
20160000574586,2016000057458602,2,1,18,11,2,1,1,95000
20160000574586,2016000057458601,2,0,18,11,2,1,1,201000
20160000574587,2016000057458701,1,1,11,6,1,1,1,74000
20160000574588,2016000057458801,3,1,8,10,2,1,1,53000
20160000574588,2016000057458802,3,0,8,10,2,1,3,200
20160000574588,2016000057458803,3,1,7,10,2,2,3,550
20160000574589,2016000057458901,1,1,8,7,2,2,1,80000
20160000574591,2016000057459101,3,1,13,7,3,1,3,0
20160000574591,2016000057459102,3,0,13,8,3,1,1,125000
20160000574591,2016000057459103,3,1,7,10,3,1,1,24000
20160000574596,2016000057459601,2,1,18,6,2,1,3,0
20160000574596,2016000057459602,2,0,16,7,2,1,3,0
20160000574598,2016000057459804,4,0,0,0,2,0,0,0
20160000574598,2016000057459803,4,0,0,0,2,0,0,0
20160000574598,2016000057459802,4,1,9,6,2,1,1,42000
20160000574598,2016000057459801,4,0,9,11,2,1,1,84000
20160000574600,2016000057460001,4,0,13,7,4,1,1,105000
20160000574600,2016000057460002,4,1,12,11,4,1,1,135000
20160000574600,2016000057460003,4,1,5,7,4,2,1,22500
20160000574600,2016000057460004,4,0,4,7,4,2,1,10000
20160000574601,2016000057460101,5,1,12,6,0,1,3,0
20160000574601,2016000057460102,5,0,8,4,0,1,3,0
20160000574601,2016000057460103,5,1,3,4,0,2,3,0
20160000574601,2016000057460104,5,1,16,6,0,1,3,0
20160000574601,2016000057460105,5,1,22,2,0,1,3,0
20160000574603,2016000057460301,1,0,10,10,1,1,1,140000
20160000574604,2016000057460401,1,0,17,6,1,1,1,34800
20160000574605,2016000057460501,4,1,10,6,2,1,1,45000
20160000574605,2016000057460502,4,0,11,6,2,1,1,50000
20160000574605,2016000057460503,4,1,1,1,2,2,0,0
20160000574605,2016000057460504,4,1,0,0,2,1,0,0
20160000574611,2016000057461101,1,1,20,7,0,1,3,0
20160000574612,2016000057461201,3,1,20,6,4,1,3,0
20160000574612,2016000057461202,3,0,21,10,4,1,3,0
20160000574612,2016000057461203,3,0,16,1,4,1,3,0
20160000574613,2016000057461306,6,1,10,6,2,1,1,50000
20160000574613,2016000057461305,6,1,2,2,2,2,0,0
20160000574613,2016000057461304,6,1,3,2,2,2,0,0
20160000574613,2016000057461302,6,1,5,6,2,1,1,990
20160000574613,2016000057461301,6,0,10,6,2,1,1,5300
20160000574613,2016000057461303,6,0,3,4,2,2,1,1300
20160000574615,2016000057461501,2,1,9,11,2,1,1,70000
20160000574615,2016000057461502,2,0,10,10,2,1,1,40000
20160000574619,2016000057461901,3,1,14,11,1,1,1,25000
20160000574619,2016000057461902,3,0,16,7,1,1,3,0
20160000574619,2016000057461903,3,0,7,7,1,2,3,0
20160000574622,2016000057462201,1,0,4,4,0,1,3,0
20160000574628,2016000057462801,1,1,22,6,0,1,3,0
20160000574629,2016000057462901,1,1,16,6,1,1,3,0
20160000574630,2016000057463001,2,0,18,10,2,1,1,85000
20160000574630,2016000057463002,2,1,18,10,2,1,3,0
20160000574631,2016000057463104,4,1,8,10,4,1,1,60000
20160000574631,2016000057463103,4,1,9,6,4,1,1,12000
20160000574631,2016000057463101,4,1,14,6,4,1,3,0
20160000574631,2016000057463102,4,0,14,6,4,1,1,138000
20160000574634,2016000057463401,2,0,13,11,2,1,1,163000
20160000574634,2016000057463402,2,1,4,6,2,2,1,27700
20160000574638,2016000057463801,5,0,17,7,3,1,1,90000
20160000574638,2016000057463802,5,1,15,6,3,1,1,6200
20160000574638,2016000057463803,5,1,5,7,3,2,3,3500
20160000574638,2016000057463804,5,0,0,0,3,0,0,0
20160000574638,2016000057463805,5,0,5,6,3,2,1,30000
20160000574641,2016000057464103,4,1,3,3,2,2,0,0
20160000574641,2016000057464104,4,1,2,2,2,2,0,0
20160000574641,2016000057464101,4,1,12,10,2,1,1,150000
20160000574641,2016000057464102,4,0,12,7,2,1,1,170000
20160000574642,2016000057464201,3,1,15,10,2,2,3,0
20160000574642,2016000057464202,3,0,14,7,2,2,1,50000
20160000574642,2016000057464203,3,0,4,5,2,2,3,0
20160000574643,2016000057464301,1,0,18,0,0,1,3,0
20160000574644,2016000057464401,2,0,17,6,3,1,3,0
20160000574644,2016000057464402,2,1,13,6,3,1,1,18000
20160000574647,2016000057464704,4,1,0,0,0,0,0,0
20160000574647,2016000057464701,4,1,11,6,0,1,1,30000
20160000574647,2016000057464702,4,1,6,6,0,1,2,0
20160000574647,2016000057464703,4,0,2,2,0,2,0,0
20160000574652,2016000057465204,4,1,3,4,3,2,0,0
20160000574652,2016000057465203,4,1,3,5,3,2,1,3000
20160000574652,2016000057465201,4,1,13,10,3,1,1,150000
20160000574652,2016000057465202,4,0,12,10,3,1,1,240000
20160000574654,2016000057465401,6,1,16,11,3,1,1,70000
20160000574654,2016000057465402,6,1,9,11,3,1,1,6500
20160000574654,2016000057465403,6,0,1,1,3,2,0,0
20160000574654,2016000057465404,6,0,0,0,3,2,0,0
20160000574654,2016000057465405,6,0,0,0,3,0,0,0
20160000574654,2016000057465406,6,0,10,10,3,1,1,75000
20160000574657,2016000057465703,4,0,0,0,3,0,0,0
20160000574657,2016000057465701,4,1,12,11,3,1,1,130000
20160000574657,2016000057465702,4,1,12,11,3,1,1,40000
20160000574657,2016000057465704,4,0,12,6,3,1,1,73000
20160000574658,2016000057465801,1,1,19,6,1,1,3,0
20160000574664,2016000057466401,3,1,12,11,3,1,1,45000
20160000574664,2016000057466402,3,0,12,10,3,1,1,125000
20160000574664,2016000057466403,3,0,1,1,3,2,0,0
20160000574666,2016000057466601,2,1,11,10,2,1,1,106000
20160000574666,2016000057466602,2,0,10,6,2,1,3,0
20160000574668,2016000057466801,1,0,19,5,0,1,3,0
20160000574671,2016000057467101,2,1,19,11,2,1,3,0
20160000574671,2016000057467102,2,0,15,10,2,1,1,41000
20160000574672,2016000057467202,3,0,14,11,2,1,1,250000
20160000574672,2016000057467203,3,1,3,5,2,2,3,150
20160000574672,2016000057467201,3,1,13,11,2,1,1,95000
20160000574673,2016000057467302,2,1,14,6,2,1,1,24000
20160000574673,2016000057467301,2,0,18,10,2,1,1,200000
20160000574674,2016000057467401,4,0,16,11,4,1,1,173000
20160000574674,2016000057467402,4,1,15,11,4,1,3,0
20160000574674,2016000057467403,4,0,8,11,4,2,1,4700
20160000574674,2016000057467404,4,0,7,10,4,2,2,0
20160000574678,2016000057467801,5,1,8,7,1,1,2,11600
20160000574678,2016000057467802,5,0,1,1,1,2,0,0
20160000574678,2016000057467803,5,0,1,1,1,2,0,0
20160000574678,2016000057467804,5,0,0,0,1,0,0,0
20160000574678,2016000057467805,5,0,8,6,1,1,3,0
20160000574679,2016000057467902,3,1,9,10,2,1,1,30000
20160000574679,2016000057467903,3,0,8,6,2,1,1,2000
20160000574679,2016000057467901,3,1,9,7,2,1,1,38000
20160000574680,2016000057468001,2,1,21,11,1,1,3,0
20160000574680,2016000057468002,2,0,21,11,1,1,3,0
20160000574681,2016000057468101,1,1,18,11,1,1,1,22000
20160000574682,2016000057468201,2,0,18,7,2,1,1,3700
20160000574682,2016000057468202,2,1,18,7,2,1,1,7900
20160000574690,2016000057469001,4,1,9,11,2,1,1,92000
20160000574690,2016000057469002,4,0,2,2,2,2,0,0
20160000574690,2016000057469003,4,1,2,1,2,2,0,0
20160000574690,2016000057469004,4,0,10,7,2,1,1,30000
20160000574692,2016000057469201,1,1,14,10,1,1,1,78000
20160000574695,2016000057469502,2,1,8,10,2,1,1,8000
20160000574695,2016000057469501,2,1,18,6,2,1,1,70000
20160000574700,2016000057470001,2,0,18,10,2,1,3,0
20160000574700,2016000057470002,2,1,16,11,2,1,3,0
20160000574707,2016000057470701,1,0,15,6,1,1,1,250000
20160000574708,2016000057470801,2,0,18,11,2,1,3,0
20160000574708,2016000057470802,2,1,16,7,2,1,1,50000
20160000574709,2016000057470901,1,1,14,7,0,1,3,0
20160000574710,2016000057471001,2,1,12,10,1,2,2,12000
20160000574710,2016000057471002,2,1,3,2,1,2,0,0
20160000574711,2016000057471101,1,0,4,6,0,2,1,4400
20160000574715,2016000057471502,2,1,1,1,1,2,0,0
20160000574715,2016000057471501,2,1,15,8,1,1,3,0
20160000574716,2016000057471601,4,0,14,11,2,1,1,250000
20160000574716,2016000057471602,4,1,14,10,2,1,3,0
20160000574716,2016000057471603,4,1,6,7,2,2,1,1900
20160000574716,2016000057471604,4,1,4,5,2,2,3,1400
20160000574723,2016000057472301,3,1,16,6,1,1,3,0
20160000574723,2016000057472302,3,0,21,0,1,1,3,0
20160000574723,2016000057472303,3,1,7,6,1,1,1,200
20160000574725,2016000057472503,3,0,9,5,2,1,3,0
20160000574725,2016000057472501,3,0,14,8,2,1,2,3500
20160000574725,2016000057472502,3,1,14,5,2,1,2,0
20160000574726,2016000057472601,1,0,20,6,1,1,3,0
20160000574730,2016000057473001,1,0,14,7,0,1,2,0
20160000574733,2016000057473302,4,1,9,10,2,1,1,55000
20160000574733,2016000057473303,4,1,0,0,2,2,0,0
20160000574733,2016000057473301,4,1,8,10,2,1,1,35200
20160000574733,2016000057473304,4,0,0,0,2,1,0,0
20160000574734,2016000057473401,2,0,19,10,2,1,3,0
20160000574734,2016000057473402,2,1,18,11,2,1,3,0
20160000574736,2016000057473602,2,1,12,6,2,1,1,30000
20160000574736,2016000057473601,2,0,11,8,2,1,1,506000
20160000574737,2016000057473701,2,0,12,11,2,1,1,96000
20160000574737,2016000057473702,2,1,11,10,2,1,3,12000
20160000574739,2016000057473901,4,0,9,6,2,1,1,30000
20160000574739,2016000057473902,4,1,10,6,2,1,1,30000
20160000574739,2016000057473903,4,0,2,2,2,2,0,0
20160000574739,2016000057473904,4,0,0,1,2,2,0,0
20160000574740,2016000057474001,3,0,19,6,4,1,1,36000
20160000574740,2016000057474002,3,1,18,6,4,1,3,0
20160000574740,2016000057474003,3,0,11,8,4,1,1,40000
20160000574742,2016000057474201,1,1,21,10,1,1,3,0
20160000574744,2016000057474405,5,0,1,1,2,2,0,0
20160000574744,2016000057474404,5,1,1,1,2,2,0,0
20160000574744,2016000057474401,5,0,11,10,2,1,1,200000
20160000574744,2016000057474402,5,1,11,10,2,1,3,0
20160000574744,2016000057474403,5,1,2,2,2,2,0,0
20160000574745,2016000057474501,2,0,19,11,2,1,3,0
20160000574745,2016000057474502,2,1,16,11,2,1,1,70000
20160000574746,2016000057474601,2,1,9,10,2,1,1,51000
20160000574746,2016000057474602,2,0,9,10,2,1,1,80000
20160000574748,2016000057474801,1,0,14,6,0,1,1,506000
20160000574750,2016000057475002,2,1,18,10,1,1,1,40000
20160000574750,2016000057475001,2,0,19,8,1,1,2,0
20160000574752,2016000057475201,1,0,20,6,1,1,3,0
20160000574754,2016000057475401,1,0,6,7,0,2,3,1500
20160000574755,2016000057475501,1,0,2,2,0,2,0,0
20160000574758,2016000057475801,2,1,8,6,0,1,3,0
20160000574758,2016000057475802,2,1,1,1,0,2,0,0
20160000574760,2016000057476001,4,1,13,8,4,1,1,20000
20160000574760,2016000057476002,4,1,7,10,4,1,1,25000
20160000574760,2016000057476003,4,1,3,5,4,2,1,10000
20160000574760,2016000057476004,4,0,3,3,4,2,0,0
20160000574764,2016000057476401,3,1,9,6,1,2,1,4000
20160000574764,2016000057476402,3,0,1,1,1,2,0,0
20160000574764,2016000057476403,3,0,0,0,1,2,0,0
20160000574768,2016000057476804,4,0,9,10,2,2,3,0
20160000574768,2016000057476803,4,1,9,10,2,2,3,0
20160000574768,2016000057476802,4,1,16,10,2,1,1,12000
20160000574768,2016000057476801,4,0,16,11,2,1,1,72000
20160000574771,2016000057477101,1,0,8,10,0,1,3,0
20160000574772,2016000057477201,2,0,21,11,2,1,1,80000
20160000574772,2016000057477202,2,1,21,6,2,1,3,0
20160000574773,2016000057477301,1,1,15,11,1,1,3,0
20160000574776,2016000057477601,1,0,14,8,1,1,1,60000
20160000574778,2016000057477801,4,0,16,8,3,1,1,90000
20160000574778,2016000057477802,4,1,15,6,3,1,3,0
20160000574778,2016000057477803,4,0,8,6,3,2,1,6000
20160000574778,2016000057477804,4,1,16,7,3,1,1,6000
20160000574786,2016000057478602,3,0,8,7,2,1,1,46000
20160000574786,2016000057478603,3,0,0,0,2,0,0,0
20160000574786,2016000057478601,3,1,8,10,2,1,1,43600
20160000574789,2016000057478901,3,0,19,7,3,1,2,20000
20160000574789,2016000057478902,3,1,14,6,3,1,1,4000
20160000574789,2016000057478903,3,0,8,7,3,1,1,26000
20160000574795,2016000057479501,4,0,13,7,4,1,1,230000
20160000574795,2016000057479502,4,1,13,8,4,1,1,28900
20160000574795,2016000057479503,4,0,4,6,4,2,1,2500
20160000574795,2016000057479504,4,0,2,2,4,2,0,0
20160000574797,2016000057479701,1,1,21,6,0,1,3,0
20160000574798,2016000057479801,2,0,20,6,2,1,1,35000
