sla_address_id,resident_workers,residential_students,total_population
16441,10,11,16
10869,16,17,18
20235,15,17,18
914,11,11,19
1550,17,15,21
23587,4,7,8
6844,12,11,16
22439,6,7,8
8701,9,10,15
10295,15,15,20
2862,8,10,15
22437,8,9,11
20901,6,11,15
16703,12,16,16
22828,8,8,8
8428,12,7,15
6666,10,12,13
20905,10,10,11
18027,9,11,14
5182,13,15,17
24411,14,11,19
2191,14,15,16
23996,14,12,18
10043,9,12,12
8238,66,72,99
8399,16,13,18
16879,19,18,24
24945,6,7,8
24194,1,7,7
7118,14,8,17
1580,10,10,16
18472,7,10,12
3758,9,12,14
10569,12,15,19
25147,10,12,14
9264,12,12,12
17780,11,15,15
15265,12,11,16
11734,8,10,13
7664,14,15,20
15729,12,14,17
7965,10,16,16
7161,12,15,17
15540,12,16,19
24719,11,14,17
11456,14,16,19
7956,15,15,16
4617,14,14,14
5119,10,13,18
8409,9,9,15
18677,8,13,14
689,12,18,19
11146,15,16,16
22240,14,15,16
1565,13,12,15
7660,9,13,14
668,16,14,19
23596,5,5,7
7366,9,14,15
9779,10,17,18
12476,5,7,7
13467,11,10,15
5480,7,8,8
7678,10,10,14
10655,4,11,11
5414,13,13,15
188,12,8,15
2640,13,16,19
9787,73,86,101
7478,5,6,10
6933,10,12,15
9529,12,17,18
15551,12,7,15
7634,11,14,17
22818,14,14,16
7474,5,5,8
1745,13,15,17
9535,13,14,18
21088,8,12,15
1327,14,16,17
8455,10,15,19
16228,7,8,13
6590,19,20,26
15278,14,12,18
3726,14,17,18
10091,12,12,16
24746,13,9,17
9440,13,13,18
14512,14,12,17
1361,6,9,9
19609,11,15,16
15039,12,15,16
9999,16,17,21
23971,9,12,15
17771,7,8,8
8221,12,14,16
1532,12,12,15
2894,17,16,20
10359,7,8,11
14558,6,12,12
14567,11,11,16
1123,10,8,13
25324,11,16,17
8983,11,17,22
15966,8,8,12
2268,14,15,17
19599,9,15,17
15744,10,12,15
11678,14,12,19
5884,10,13,16
24926,12,14,18
22992,9,12,14
1313,14,8,18
21673,2,6,7
9198,11,16,17
24188,8,10,10
7419,10,13,15
18676,14,19,20
23568,5,8,8
410,10,11,15
6862,8,16,19
25930,66,93,110
7220,6,9,9
2842,7,10,11
7690,9,12,13
24001,15,13,18
10876,13,14,18
24943,11,13,16
9467,7,11,14
21881,6,7,8
8636,11,15,16
3046,10,12,13
19810,7,12,14
25742,14,16,19
15486,15,21,21
2852,12,8,19
14297,12,19,20
4467,19,19,21
17362,6,10,11
7360,13,17,18
3532,19,14,23
5699,12,15,18
8422,9,6,9
10292,13,14,16
166,8,10,13
2898,6,9,15
3711,13,10,16
11411,17,18,22
10334,10,10,15
4925,9,12,17
5385,3,10,13
8188,6,6,8
13213,14,13,16
4152,14,16,19
24383,10,10,14
2195,13,13,16
12720,57,75,92
16420,11,14,17
1610,7,5,9
1320,12,14,17
5698,13,15,18
11158,10,9,14
23570,12,15,15
19160,9,13,15
7427,10,12,12
15277,12,12,17
6385,7,11,17
7700,9,13,14
25523,7,9,9
17112,7,11,12
7945,13,12,16
10572,9,11,14
6691,13,15,19
6154,6,8,11
6377,11,12,14
13990,14,14,17
2391,11,12,16
4420,10,10,14
20054,4,11,16
19116,3,6,8
3243,8,14,17
13511,7,13,20
6177,7,9,10
8200,11,13,19
9724,15,16,19
7435,4,7,7
14797,5,8,9
23184,9,12,14
25917,11,13,17
6174,14,13,18
21523,14,14,16
19854,13,11,19
6150,15,12,19
8991,11,9,14
7130,11,15,16
7424,10,13,14
5939,11,17,17
3108,21,12,24
22428,6,8,11
7657,13,14,17
13268,11,14,20
19161,8,9,13
7722,7,5,10
206,10,8,13
617,15,18,19
23386,8,13,15
5726,9,11,11
154,11,11,17
438,11,11,14
19367,5,8,10
22230,11,13,17
14791,12,10,17
19807,5,10,13
3441,14,11,21
24577,10,14,18
6395,16,18,23
9809,9,11,11
1100,13,14,22
3490,10,10,13
6650,14,15,17
1790,3,6,6
9475,13,17,18
9784,82,85,113
4414,7,8,9
8456,14,18,18
22208,3,6,8
11162,7,7,13
2665,8,7,10
6840,7,13,13
17138,13,18,18
9719,12,12,17
3303,15,15,16
7734,16,13,20
2905,11,12,16
23010,14,12,18
1386,10,12,13
7723,10,14,14
692,11,13,19
610,9,12,14
6851,19,17,22
21321,8,10,19
3461,13,15,17
14038,13,17,17
3261,7,12,14
2223,13,15,17
17126,14,10,20
2020,5,8,9
21844,11,11,15
4208,11,18,19
2603,3,8,11
13722,7,9,13
7914,15,20,28
6890,9,12,14
18888,12,15,18
24198,8,17,18
6387,10,17,17
6868,14,14,16
22798,14,13,17
8684,11,14,16
8640,10,13,17
10608,3,5,9
16430,15,17,19
18443,10,11,14
8423,11,8,11
7106,9,11,12
19594,9,12,14
7659,16,17,22
10320,20,19,21
13219,10,12,13
4157,12,15,18
7911,16,14,19
2218,12,19,19
1609,15,12,18
5409,7,11,12
419,7,9,15
13277,7,12,14
1355,8,11,12
23771,11,9,13
5202,11,13,18
20685,9,12,17
1117,15,15,21
1611,14,18,23
24551,8,12,16
1596,11,8,13
11741,5,5,12
6120,9,12,18
25937,4,6,7
2412,9,13,15
8180,13,14,15
4438,6,14,15
7421,14,18,21
3496,7,9,15
14548,10,13,18
16920,7,8,11
15487,10,11,15
1758,12,11,15
3307,13,14,17
2818,13,16,17
14565,14,11,20
7954,12,18,20
6843,10,17,17
3693,56,74,93
22830,5,8,10
4409,18,21,23
10888,14,9,15
10390,14,15,17
14808,16,17,19
5921,8,11,13
377,10,11,19
2834,11,13,14
8440,10,12,14
3683,8,11,13
5422,9,8,12
1574,12,13,16
21843,15,18,23
2263,9,10,12
5972,10,5,16
216,7,9,11
2871,9,7,10
12443,16,17,20
21841,12,13,23
10566,15,19,22
7184,12,15,16
25708,9,11,13
6182,14,14,18
7111,9,15,18
25551,13,11,14
20662,11,11,13
22789,14,16,20
13737,11,18,18
17160,10,12,14
17574,18,22,22
5716,11,10,12
9469,14,15,19
8389,13,15,17
4649,13,14,21
19633,12,14,19
4183,7,7,9
10056,65,68,99
12500,13,15,18
6954,12,15,18
22417,11,17,17
12437,14,14,18
885,8,9,11
8963,11,11,15
22599,11,13,13
7910,13,13,14
10372,14,17,19
11980,7,11,12
19376,6,7,9
9454,10,14,14
15777,10,11,12
5866,10,15,18
871,9,13,16
2238,4,6,7
25137,13,14,19
9239,10,14,15
20658,14,12,19
9491,11,15,15
3678,4,15,16
12505,9,14,14
15503,9,17,18
4211,7,6,12
13276,9,12,14
6645,6,10,11
3964,9,13,14
3727,14,10,17
21122,10,14,15
6856,5,7,10
380,12,14,17
6370,11,14,16
1799,15,13,17
5450,9,13,17
3978,12,12,19
5130,14,17,20
24401,14,16,21
7401,11,13,19
3305,9,15,15
6423,8,6,17
24397,11,13,15
8161,12,9,17
4170,13,16,18
16008,4,7,7
15304,8,7,10
13490,10,14,16
10641,13,15,18
6930,15,16,19
5380,11,14,15
20487,5,9,10
18435,6,12,13
15770,12,17,18
21857,8,10,12
11742,11,12,18
20043,6,11,11
23413,78,79,103
10908,3,5,9
16417,11,12,13
24423,8,11,12
12190,9,11,14
25505,12,15,17
8162,9,15,18
11681,6,17,17
13012,9,10,13
5915,12,12,14
6391,6,10,11
469,7,7,9
21666,16,20,22
8431,13,14,20
11187,17,17,20
5952,17,15,21
4204,9,13,16
17358,11,16,16
7645,12,16,18
20912,9,12,12
12193,10,11,17
6384,11,11,18
8230,8,11,11
9735,10,12,12
5387,9,14,15
6373,13,11,18
8392,12,12,15
4140,16,10,20
4382,11,12,15
8177,13,15,18
3744,8,10,11
19846,12,15,17
7453,10,14,16
22990,10,13,16
12217,10,10,12
9538,7,11,12
7351,10,15,15
2453,7,4,9
15726,9,14,15
15517,19,14,21
9533,12,17,18
10013,16,16,19
6926,14,15,20
9731,16,14,19
17571,11,16,19
13509,7,9,12
21879,7,7,9
13745,8,4,10
3053,12,11,16
18449,5,5,8
6878,10,12,18
18900,11,13,16
1756,10,12,16
2903,6,9,15
2009,10,11,13
22207,10,11,14
5370,8,11,15
8746,12,12,19
4437,12,12,17
2257,4,9,11
11422,9,10,14
24960,5,5,8
12485,10,9,14
17989,11,10,19
20701,11,11,15
25528,4,7,9
1077,15,16,20
14772,13,11,19
14796,12,11,17
6584,8,8,15
19120,12,9,16
22840,6,6,8
16003,14,13,21
15022,12,15,19
2609,15,18,22
3239,9,13,21
6383,10,11,15
2645,6,7,10
23368,3,5,7
3963,8,5,11
13514,4,5,9
17156,10,10,12
10004,12,11,16
1749,10,11,14
3060,12,11,18
15271,6,8,11
1990,10,11,16
22981,11,4,12
8186,8,10,13
146,10,11,15
7873,5,9,12
16439,13,14,17
10383,11,12,17
3716,8,8,16
2629,11,13,18
3287,11,9,15
2659,17,17,21
16670,10,5,13
6112,11,10,17
16249,9,6,12
7359,13,11,16
3718,11,14,18
19372,10,11,15
2895,11,12,20
6915,10,16,20
2685,11,8,16
12693,11,11,16
14039,17,16,19
25152,8,11,13
16925,5,6,10
8642,16,13,20
15728,10,8,19
25719,7,8,11
23573,8,13,17
15246,9,8,14
3703,11,11,16
22805,10,11,17
8917,16,16,19
10294,8,12,17
7890,12,13,19
23986,13,14,16
1321,16,12,18
1595,13,14,18
5694,4,4,8
7373,15,10,26
9767,7,7,10
12712,7,15,17
11683,9,12,20
7651,10,12,14
9002,12,12,17
10003,8,10,14
23378,7,11,15
22241,16,9,18
7950,13,11,18
9497,9,9,12
23191,11,10,14
4172,13,14,22
5719,13,13,19
20464,8,8,10
23001,13,12,16
6858,10,8,15
6835,5,8,12
10568,9,9,16
15073,11,10,13
21302,5,11,13
6592,11,11,16
22403,12,11,20
10643,8,9,16
3746,7,8,10
859,12,11,17
2449,12,13,15
7355,13,13,16
8433,13,17,21
2273,8,6,12
10862,8,11,14
25154,19,11,23
13736,15,15,20
7624,12,11,14
5724,17,9,21
11207,9,9,16
10933,7,6,14
10935,8,12,17
2606,8,8,13
4176,7,14,19
3291,6,10,10
25133,3,3,7
13231,11,9,20
11951,13,13,16
3972,13,13,17
16474,10,12,16
862,11,12,14
6393,15,15,19
20071,12,12,16
22038,10,16,19
15758,9,13,17
9734,8,10,14
16910,9,7,14
6640,9,13,15
3531,14,14,18
8641,10,13,17
8199,8,10,13
7686,13,11,17
8383,14,10,19
15985,8,11,12
1557,13,11,19
2456,6,10,14
5170,8,8,13
7388,17,16,20
20050,8,13,15
26111,14,16,18
21318,9,11,15
7188,4,7,8
25724,5,7,11
10639,4,6,8
6353,7,10,17
1989,15,12,19
680,11,13,16
23028,5,6,8
17987,12,16,20
14800,6,9,10
16001,10,13,16
25738,69,75,104
10038,7,9,11
7451,8,7,10
17115,9,11,17
12435,9,11,16
24589,16,13,20
6955,8,5,12
1339,8,15,19
895,8,7,12
1369,6,11,13
17993,14,13,24
13501,7,10,17
11677,9,15,16
15513,5,3,10
11700,9,12,18
5122,9,13,15
3042,11,12,15
15956,10,10,17
24204,3,4,7
4669,15,16,18
5399,10,12,14
1098,14,11,19
5657,10,11,19
5867,6,8,12
11996,18,13,20
8656,6,11,13
18024,5,6,7
2883,4,6,8
9508,72,82,101
24728,10,10,18
164,8,10,12
7975,7,10,15
14559,9,11,14
1803,13,17,21
3226,13,10,15
12943,10,10,13
10936,12,14,15
18458,2,3,10
6357,5,10,12
24008,6,5,10
13784,4,7,8
22784,3,5,11
7641,4,12,15
22024,16,13,20
19121,15,16,18
4212,9,13,17
22998,5,9,10
4635,2,5,6
6210,14,15,16
25934,8,13,17
2247,13,9,17
25721,9,12,14
26090,11,7,14
5891,8,11,14
9226,8,12,14
7125,5,12,13
8931,9,13,14
25530,10,10,16
25907,5,6,9
19137,10,11,15
13998,7,8,16
10051,8,10,13
11227,5,8,9
17595,7,10,11
7913,10,14,18
16679,8,8,17
4461,17,18,20
3713,8,9,16
17357,17,13,20
16214,10,10,14
16705,9,3,11
9184,7,8,16
21686,7,12,18
4910,6,15,16
22603,7,6,11
2266,6,8,9
14059,11,12,15
9483,9,10,15
450,8,14,20
23383,13,12,18
2393,10,11,15
392,6,12,17
15280,9,8,14
16682,11,7,14
12243,14,8,19
7668,9,10,15
5189,10,11,15
7631,8,11,18
15761,12,14,17
1743,14,17,20
21292,7,7,9
13207,11,14,16
23776,5,5,9
404,6,8,9
18203,11,13,16
24745,8,9,17
24576,10,8,15
14546,14,11,21
24378,9,8,10
20691,10,16,17
23032,5,5,9
6139,18,14,23
7426,10,10,16
21521,13,14,22
5172,4,2,10
5120,14,13,17
7635,14,9,18
1763,8,13,15
3742,7,9,13
5924,13,14,17
25136,9,6,12
1076,15,10,18
23195,3,5,7
468,10,12,18
3989,5,7,8
10578,4,6,8
15784,9,8,10
3486,8,11,15
2018,5,8,9
12184,8,7,13
22025,12,14,18
6406,8,11,18
5708,6,10,14
3509,13,10,19
13015,11,10,16
8395,11,15,16
11420,10,12,17
6160,6,7,10
4422,12,10,18
4625,7,12,14
9003,9,10,14
5463,58,75,93
1552,8,9,11
20239,4,6,13
10886,6,10,14
23962,9,11,15
22792,13,13,16
25908,11,8,18
16229,9,8,15
6641,12,12,15
14043,6,10,11
16451,12,13,14
8726,14,15,20
11955,7,10,14
2000,8,10,12
3308,12,9,16
612,9,13,19
5226,15,17,19
15955,11,12,19
16685,9,7,12
2890,4,6,8
7727,13,13,21
5180,13,16,18
4397,9,10,13
6889,6,10,15
25108,4,7,8
12497,5,5,7
2017,8,9,13
18009,11,15,17
22401,13,16,17
10369,7,6,9
18899,15,18,20
10660,12,11,19
15043,4,13,14
1840,13,15,19
25506,9,12,13
16202,11,11,19
8680,10,11,15
22414,10,4,12
673,7,8,12
5219,10,16,19
20483,8,17,18
22258,7,6,8
10661,12,15,18
10607,16,6,18
9453,7,10,12
14323,11,12,14
6872,18,20,21
855,7,10,11
4710,14,12,20
14290,6,6,13
19595,11,12,14
5646,6,11,14
8165,16,17,23
18242,5,9,10
1530,9,10,18
11740,8,9,11
14816,13,13,21
704,9,12,12
5212,10,7,15
22255,4,6,7
18909,9,6,12
9774,10,10,15
14269,15,6,24
5864,15,16,16
16884,13,18,18
904,3,5,7
23783,9,13,15
4673,10,11,18
15735,14,15,20
11435,9,13,18
17361,6,11,15
1811,10,12,15
2673,3,6,10
1325,8,14,16
4388,75,80,109
15724,14,16,21
14004,8,10,16
13022,4,7,8
18916,11,10,20
8159,5,10,15
11967,10,15,17
628,14,11,16
3702,13,9,17
5417,7,11,12
15768,15,14,21
12255,10,11,15
3230,15,19,20
1795,11,14,16
25718,13,17,20
3479,15,16,17
11160,8,8,14
5375,12,13,14
7977,5,8,10
16898,10,14,15
10000,11,11,17
5624,10,11,17
9246,8,11,17
18441,6,13,16
1765,15,20,24
2059,11,13,19
14314,8,9,12
20471,5,7,11
9216,11,13,18
3672,9,12,13
23752,8,9,14
15014,12,14,20
9747,12,10,14
863,16,20,21
3719,10,12,19
864,6,10,14
7971,17,15,21
13229,14,16,22
22019,14,14,19
22259,5,6,7
14538,11,13,19
6398,10,12,17
11745,13,11,17
6664,13,17,17
7094,15,16,20
18246,8,8,10
10102,13,15,19
15996,4,9,9
660,16,12,18
13764,14,14,16
10867,10,12,18
13525,13,20,21
15069,9,11,11
3487,10,14,17
7450,11,12,18
17580,15,14,19
13775,12,18,18
1843,14,13,17
12965,13,12,15
16458,7,13,13
10019,16,13,17
14021,18,17,24
22254,10,10,12
11702,12,16,17
10580,4,9,15
2479,9,8,11
12993,8,10,17
20666,12,12,19
12728,13,15,20
19618,7,13,13
20463,11,14,15
16911,11,15,15
6617,8,16,16
3462,11,13,16
22408,13,18,22
8130,12,16,20
18667,16,18,19
21103,12,15,17
4223,17,15,22
10345,8,8,12
941,11,12,20
16207,13,13,13
25114,11,10,12
11416,13,12,17
3941,11,15,16
3020,13,11,19
17787,8,9,12
1604,8,8,9
4880,11,17,18
24755,7,12,12
4882,14,14,20
23576,8,13,19
5160,8,11,14
2192,11,13,17
1141,14,17,18
3470,12,8,21
2612,10,15,16
15490,8,14,15
6677,6,7,9
22584,5,10,10
8643,9,16,16
5955,14,13,15
4666,12,11,16
3754,14,21,22
3976,11,14,19
148,7,8,9
14576,15,14,18
11987,14,13,17
6408,11,14,16
168,12,8,14
5213,7,7,10
12462,16,13,20
20056,7,8,14
5956,9,11,13
25149,13,9,18
12204,9,8,17
10300,8,9,15
25911,19,13,21
15021,8,10,15
3512,16,16,22
14259,10,11,19
4953,9,10,11
5855,9,13,17
6683,8,12,13
23569,6,9,9
16197,6,8,12
8204,12,16,18
25299,17,15,19
7151,13,14,16
22028,5,6,11
14010,12,13,16
13721,11,13,16
13720,15,18,18
22059,8,9,12
2408,9,14,17
19623,12,11,16
15960,13,13,18
2259,12,17,20
2200,13,13,21
12947,15,13,18
8653,11,13,16
874,12,13,15
3231,11,10,16
18233,12,13,18
22997,5,8,8
3917,10,14,14
5368,15,16,20
12242,13,12,17
22616,9,11,18
9811,12,15,20
25723,8,11,12
9481,12,14,18
17813,8,7,9
19148,6,10,11
11935,12,15,16
18230,11,10,14
15269,16,16,23
1529,5,7,9
3044,9,12,14
9519,8,10,10
14045,10,14,17
8477,11,9,15
20443,12,13,16
14041,12,13,16
23008,11,10,19
7437,10,13,16
14564,11,10,16
3980,12,13,22
11409,13,13,15
5907,10,11,17
20250,10,11,15
3511,13,13,19
16881,9,10,13
3071,13,13,16
12949,10,12,15
6901,9,9,11
5858,11,14,19
4139,9,10,14
4432,14,16,19
1796,7,10,13
3682,8,10,15
3098,13,16,19
8965,9,13,15
23370,9,11,15
11138,15,19,22
4906,7,13,14
7916,7,9,10
1156,9,14,16
10014,11,14,20
24555,10,11,14
13206,11,15,17
3933,8,17,17
16442,7,9,18
8457,15,18,18
6596,11,10,18
20438,8,7,11
15494,7,9,12
1097,8,13,15
9755,7,13,18
24580,11,14,17
11463,4,12,15
2202,10,14,19
7217,11,12,16
3463,10,8,15
2846,10,12,18
5926,9,15,18
19394,13,9,17
23992,8,14,16
2015,10,9,13
20448,13,13,17
11930,10,13,17
12496,11,14,16
23960,8,13,14
3235,3,9,13
12731,4,7,8
1517,12,12,13
11730,8,8,15
12739,9,15,17
2863,12,8,22
19824,10,10,18
659,9,14,16
18923,13,8,17
10900,61,75,98
23575,12,13,15
9217,10,13,15
195,8,9,11
1312,10,12,16
8396,10,12,17
12995,78,80,111
14524,11,11,18
2605,13,11,17
21676,10,13,15
8205,7,9,10
4934,7,11,14
12676,11,9,16
17371,6,7,9
19149,11,14,17
1566,7,8,12
7372,7,11,13
879,16,15,21
9215,10,10,14
13788,12,15,17
22799,7,9,14
3084,11,13,19
6622,16,19,21
6359,9,12,17
6597,5,7,11
11748,7,8,11
15247,11,13,15
7894,14,17,20
11428,13,15,20
9266,6,7,11
9455,11,15,16
6428,2,4,6
420,12,12,16
5715,4,8,10
24197,9,11,13
18696,4,9,10
194,15,14,20
14277,8,11,12
5678,13,16,17
4435,6,8,9
18669,8,11,15
26099,11,9,17
8988,11,13,20
429,14,14,16
23987,4,6,9
3474,11,14,15
2001,13,10,23
7957,9,11,15
16189,5,6,11
14534,12,15,17
847,10,9,15
9180,12,12,16
17991,14,13,20
21299,6,8,9
18229,12,7,19
1108,10,12,17
9821,10,11,14
7662,11,10,19
5,6,7,10
22214,9,10,16
3918,10,13,15
10103,11,10,19
24195,4,3,8
15062,4,7,12
1078,6,8,9
22418,10,14,16
9512,9,10,18
5944,15,15,21
5695,7,7,9
1986,12,13,19
12192,7,12,17
3264,3,8,9
5446,13,16,18
4940,6,10,12
20034,14,17,19
25905,7,8,11
15074,4,6,8
17758,9,10,13
22988,14,16,20
389,8,9,14
5931,14,13,19
9253,7,10,14
5184,10,12,18
8473,16,4,22
19138,7,10,12
16425,10,15,19
5667,3,5,9
19814,9,8,15
1764,8,13,17
4640,16,10,20
1816,7,9,17
1794,9,12,17
25146,9,14,15
18694,11,14,17
10050,6,8,13
6644,14,15,22
6192,4,4,10
9764,12,13,19
170,10,16,18
20256,7,10,18
2469,14,10,19
15044,10,12,17
7867,13,16,21
375,12,13,20
10070,6,10,17
5890,4,5,7
19821,7,7,8
1983,19,17,25
18218,6,7,9
6457,7,10,14
6684,12,8,20
3507,10,17,23
24743,8,12,13
4147,13,15,18
1789,7,18,19
8148,13,15,16
6841,12,11,17
13021,6,9,15
23167,6,8,10
19630,14,13,17
10323,11,14,16
8635,14,15,18
19380,8,9,10
10925,11,10,15
6621,8,12,14
17122,8,10,15
4185,15,14,18
1546,11,12,16
6695,7,5,9
9998,9,13,16
12447,5,11,12
17772,4,6,9
919,15,11,20
14055,14,12,18
6922,7,6,9
7706,10,10,16
20676,8,15,18
9174,9,12,15
16221,10,9,14
9815,16,15,18
7866,7,10,12
10931,4,8,9
12705,12,14,18
10382,13,14,20
14257,9,11,13
5660,11,11,16
23963,5,5,7
19369,9,10,17
11711,11,12,17
8948,8,7,16
3028,15,13,20
8397,13,13,16
4894,14,14,22
1518,11,14,15
3088,6,10,12
23804,7,6,12
10088,3,4,9
6124,12,9,17
3920,11,6,15
22774,3,8,8
10099,19,14,21
6582,12,7,17
3460,9,11,19
6109,10,14,15
4699,11,8,12
2030,6,6,7
9810,19,23,23
8667,7,16,16
9775,5,14,14
695,13,17,21
8962,5,6,6
26100,7,8,9
23364,6,5,9
5691,5,5,7
15068,10,5,13
20278,12,10,17
18904,11,10,16
7923,6,10,11
618,10,11,17
15042,12,11,20
3721,12,8,17
12982,10,14,19
625,11,10,17
8728,5,6,14
1095,10,7,18
9489,9,15,18
7189,3,6,7
1118,14,16,22
12504,12,10,18
8493,12,6,19
8217,12,12,16
7930,12,15,16
1310,10,11,17
15053,1,4,9
25312,3,7,8
23218,8,5,13
9466,13,9,16
13478,10,11,18
25319,15,13,20
22806,7,8,9
22606,9,9,11
6220,14,11,19
14267,3,7,8
8468,12,15,17
9765,16,13,17
15952,10,13,18
6680,14,15,18
470,6,7,9
20875,7,9,10
3311,11,12,16
8707,12,8,16
10077,14,14,17
15518,13,9,21
22595,4,12,13
19631,14,12,20
712,12,9,19
1573,2,4,8
14308,10,11,17
2276,13,12,16
13986,5,9,12
22835,8,7,16
14252,17,19,22
8153,16,16,21
4881,9,9,16
1125,5,8,11
1998,9,9,13
7653,6,11,14
10011,11,14,19
13004,4,7,10
2461,15,16,18
11478,8,11,15
4426,13,16,20
23769,4,6,8
7649,13,17,19
22064,10,11,12
6355,9,10,14
25896,7,8,17
384,5,8,10
15971,12,14,18
13723,10,14,17
3478,8,11,13
682,5,6,7
12002,10,8,15
162,10,13,17
25153,9,12,16
19364,10,13,15
6110,17,11,22
18693,5,4,8
9192,8,11,16
1307,12,10,17
7627,9,10,12
16245,6,7,8
9768,13,18,19
23354,14,14,20
22788,5,6,8
1308,7,14,19
10923,7,4,9
14801,8,13,14
4931,10,13,17
884,15,7,19
5919,9,12,15
25532,10,11,17
3912,8,9,12
13222,9,12,14
18922,6,5,14
1558,12,9,14
5916,12,11,16
11675,12,13,15
11431,14,12,22
2815,12,12,21
11403,9,12,15
4616,15,15,20
4704,9,10,19
13500,4,5,9
5865,7,8,11
15775,6,6,9
10864,4,6,7
6613,10,13,16
22397,6,10,15
8977,7,11,12
22610,7,6,9
2441,7,10,11
4706,14,18,20
1337,11,13,17
7909,17,16,21
4686,10,15,17
20910,13,11,19
2841,8,14,15
22790,7,7,10
2204,8,14,15
14547,14,15,17
3960,9,11,18
24784,4,7,11
6358,17,14,21
11475,6,10,14
1527,13,14,18
10938,10,12,17
24977,7,9,13
4716,8,13,16
11697,8,9,15
21326,6,3,10
11436,12,15,17
6195,4,9,15
6188,8,11,14
7165,8,12,14
3537,13,10,17
7669,9,8,13
7952,7,11,15
1143,11,12,18
9009,3,4,6
13471,10,12,14
374,5,12,14
3977,7,8,13
23791,6,5,9
2459,6,10,11
3045,4,5,9
6128,11,13,15
3052,8,11,12
7375,6,12,14
4181,8,9,18
5478,6,13,14
7163,9,11,14
23396,9,10,13
676,6,5,10
6947,17,17,21
665,11,8,19
7219,7,7,8
6946,13,14,16
7441,9,8,13
11674,11,13,17
13744,4,6,8
15289,5,3,9
24932,13,12,17
5645,8,13,16
5214,6,8,14
402,6,9,10
1371,6,6,8
6212,6,12,17
14525,8,13,14
14058,14,14,18
14798,13,14,17
14509,10,13,17
11209,13,11,16
24560,7,7,9
5933,7,9,9
17140,12,14,15
2046,13,16,17
7637,22,19,24
14322,11,9,15
2844,11,12,16
9203,17,13,21
7900,9,11,13
12997,9,7,10
11459,12,12,19
2602,14,7,18
6663,11,11,16
22617,5,4,7
11685,10,12,13
2690,9,11,16
4001,11,14,18
20900,8,9,15
4637,14,17,19
4384,13,13,18
7714,10,13,16
12463,8,9,18
17117,14,14,21
6934,8,8,9
7180,10,13,18
17799,17,20,21
9197,14,9,20
2198,7,14,15
13233,5,11,15
15489,9,12,12
3225,14,18,19
15953,14,15,17
10593,8,8,9
6199,15,14,19
3083,10,13,14
6410,14,14,20
4652,6,9,13
9501,7,8,15
2483,13,13,20
5152,14,13,17
21510,9,11,15
11167,10,12,14
23366,6,7,8
23802,7,5,10
8144,10,10,12
9441,9,11,12
13020,11,13,17
24938,10,13,16
15977,11,14,14
18002,5,8,8
14784,11,14,17
7625,6,8,8
4685,5,6,9
17586,8,10,11
22593,16,16,16
9166,8,11,12
2448,9,13,17
19619,8,10,11
8929,12,15,18
20890,19,19,23
11176,10,14,15
1553,12,15,16
18906,10,10,15
9537,10,12,13
16435,9,9,11
196,10,10,15
17997,16,10,19
26256,6,7,8
7436,12,12,15
15516,11,13,19
16421,15,15,20
15274,14,15,16
8127,11,9,17
12178,7,11,15
685,9,10,13
2604,8,10,13
14531,11,11,14
11999,12,12,12
10335,11,12,14
24387,12,13,16
1516,11,16,18
19145,1,4,4
11481,10,11,16
16675,5,4,11
3457,9,13,16
1316,9,13,13
23416,7,8,9
13719,8,13,14
4195,10,13,15
7925,5,6,9
6885,18,16,20
7906,10,10,17
13520,6,6,8
15773,16,11,21
1747,9,11,13
7885,7,13,16
19831,7,11,17
15283,7,9,13
5372,14,12,18
14575,16,14,22
907,7,8,10
13220,10,8,12
10868,12,11,14
6886,13,17,18
25890,5,13,17
18897,14,17,18
10087,11,15,18
7117,10,8,15
18202,12,12,14
11696,11,14,16
6161,9,7,11
20255,9,10,15
3302,14,12,18
1818,7,9,10
9520,9,11,15
10042,9,13,13
18457,6,5,8
10595,13,12,19
1358,10,11,13
9194,12,14,14
475,12,13,16
18467,8,5,10
6599,9,12,17
17143,8,10,13
3757,17,16,20
18678,13,14,18
3258,10,11,18
24209,9,8,11
16669,14,18,19
17567,9,7,10
16883,11,14,17
5371,9,14,14
16248,5,9,9
10617,8,11,11
12689,16,15,20
7936,4,7,7
5404,10,13,14
2689,8,12,15
22590,8,11,15
4146,17,15,21
21677,8,11,13
3233,13,15,17
219,8,12,14
8382,10,17,19
24412,13,11,16
4888,11,15,15
15493,10,14,14
5690,8,10,14
22044,16,16,19
17560,18,20,21
19133,6,10,13
5945,11,11,17
4433,14,13,20
14258,10,12,13
13994,10,13,13
5177,11,17,18
147,11,15,15
1322,14,14,19
2035,16,14,18
14543,8,7,12
611,11,13,16
22253,8,8,10
4423,15,15,15
6638,12,14,18
8971,3,7,7
16204,12,11,15
20462,13,14,15
22026,11,11,13
1357,13,11,15
7929,12,12,20
18440,14,15,16
10666,8,11,14
3687,11,16,20
5935,11,11,14
13479,8,16,16
19603,11,15,15
8155,14,15,16
25909,8,13,13
15498,8,11,11
7459,10,14,15
20871,12,12,17
5728,11,12,14
1309,11,13,16
21698,11,13,16
15272,10,8,12
1359,6,9,12
2482,3,4,7
5378,9,16,16
12461,12,16,21
8976,13,12,20
6921,14,13,18
24178,6,7,9
22050,8,13,14
10662,7,14,14
21861,6,7,8
21312,11,14,15
