,hhid,indid,APER,gender,age,educ,vehicles,income,school,employment,x,y
22315,271390006,27139000601,1,1,22,3,1,0,1,3,478234.811187,155079.38308499998
22316,271390007,27139000701,1,1,22,3,1,0,1,3,482188.718579,155319.058731
22317,271390008,27139000801,1,1,22,3,1,0,1,3,482068.90320299997,171497.164857
22318,271390009,27139000901,1,1,22,3,1,0,1,3,463617.33537600003,141537.709068
22319,271390010,27139001001,1,1,22,3,1,0,1,3,469368.4734,139140.952605
22320,271390011,27139001101,1,1,22,3,1,0,1,3,482428.34933,155079.38308499998
22321,271390012,27139001201,1,1,22,3,1,0,1,3,500400.655655,176051.00213699997
22322,271390013,27139001301,1,1,22,3,1,0,1,3,490695.61023900006,139620.303897
22323,271390014,27139001401,1,1,22,3,1,0,1,3,484225.57996199996,154959.545262
22324,271390015,27139001501,1,1,22,3,1,0,1,3,464336.227629,139740.141721
22325,271390016,27139001601,1,1,22,3,1,0,1,3,473801.64229399996,154719.869615
22326,271390017,27139001701,1,1,22,3,1,0,1,3,480032.04182,143455.114238
22327,271390018,27139001801,1,1,22,3,1,0,1,3,454511.366838,130512.62933699999
22328,271390019,27139001901,1,1,22,3,1,0,1,3,456308.597471,138781.439135
22329,271390020,27139002001,1,1,22,3,1,0,1,3,468290.135021,143215.43859200002
22330,271390021,27139002101,1,1,22,3,1,0,1,3,477396.103559,153281.815737
22331,271400000,27140000001,1,0,18,2,1,0,1,3,478234.811187,155199.220908
22332,271400001,27140000101,1,0,18,2,1,0,1,3,463976.78150299995,140339.33083599998
22333,271400002,27140000201,1,0,18,2,1,0,1,3,472004.411661,141178.195598
22334,271400003,27140000301,1,0,18,2,1,0,1,3,459903.058736,148488.302811
22335,271400004,27140000401,1,0,18,2,1,0,1,3,492852.28699799994,175451.81302200002
22336,271400005,27140000501,1,0,18,2,1,0,1,3,498723.24039799994,169220.246217
22337,271400006,27140000601,1,0,18,2,1,0,1,3,470087.36565299996,141058.357775
22338,271400007,27140000701,1,0,18,2,1,0,1,3,461101.212491,148847.816281
22339,271400008,27140000801,1,0,18,2,1,0,1,3,471045.888657,138062.412196
22340,271400009,27140000901,1,0,18,2,1,0,1,3,461820.10474399995,146690.735464
22341,271400010,27140001001,1,0,18,2,1,0,1,3,478354.626563,148248.627165
22342,271400011,27140001101,1,0,18,2,1,0,1,3,461101.212491,143095.600769
22343,271400012,27140001201,1,0,18,2,1,0,1,3,481589.64170100004,143934.465531
22344,271490000,27149000001,1,0,14,6,3,72000,1,1,489497.456484,175092.299552
22345,271490001,27149000101,1,0,14,6,3,72000,1,1,485543.549093,169939.27315599998
22346,271500000,27150000001,1,0,16,6,2,0,1,3,472843.11928999994,146930.41111
22347,271510000,27151000001,2,0,13,6,2,42000,1,1,483386.872334,156397.599139
22348,271510001,27151000101,2,0,13,6,2,42000,1,1,468409.950396,144893.16811600002
22349,271510002,27151000201,2,0,13,6,2,42000,1,1,457866.19735200005,133628.41274
22350,271510000,27151000002,2,1,13,6,2,0,1,3,483386.872334,156397.599139
22351,271510001,27151000102,2,1,13,6,2,0,1,3,468409.950396,144893.16811600002
22352,271510002,27151000202,2,1,13,6,2,0,1,3,457866.19735200005,133628.41274
22353,271530000,27153000001,1,1,10,11,1,90000,1,1,457147.305099,144413.816824
22354,271530001,27153000101,1,1,10,11,1,90000,1,1,472962.93466499995,144174.141177
22355,271530002,27153000201,1,1,10,11,1,90000,1,1,456308.597471,136025.169203
22356,271690000,27169000001,1,0,15,4,0,0,1,3,463377.704625,141537.709068
22357,271700000,27170000001,1,0,4,6,0,0,2,3,491534.317868,172815.380912
22358,271710000,27171000001,1,1,3,3,0,0,2,3,495128.779133,172935.218735
22359,271770000,27177000001,1,1,22,5,1,0,1,3,472004.411661,145732.032878
22360,271770001,27177000101,1,1,22,5,1,0,1,3,471285.519408,143335.276415
22361,271770002,27177000201,1,1,22,5,1,0,1,3,457267.120475,138901.276958
22362,271770003,27177000301,1,1,22,5,1,0,1,3,462299.366246,145732.032878
22363,271770004,27177000401,1,1,22,5,1,0,1,3,497045.825141,176290.677784
22364,271770005,27177000501,1,1,22,5,1,0,1,3,472004.411661,139380.628251
22365,271780000,27178000001,2,0,18,7,2,0,1,3,496446.748263,151963.59968299998
22366,271780000,27178000002,2,1,17,8,2,0,1,3,496446.748263,151963.59968299998
22367,271850000,27185000001,2,0,18,11,3,75000,1,1,456907.674348,134826.790971
22368,271850001,27185000101,2,0,18,11,3,75000,1,1,481829.27245200006,154120.680499
22369,271850002,27185000201,2,0,18,11,3,75000,1,1,455469.88984200003,133029.223624
22370,271850003,27185000301,2,0,18,11,3,75000,1,1,482188.718579,155199.220908
22371,271850004,27185000401,2,0,18,11,3,75000,1,1,455110.443716,138421.925666
22372,271850005,27185000501,2,0,18,11,3,75000,1,1,499561.948026,176410.51560699998
22373,271850006,27185000601,2,0,18,11,3,75000,1,1,495727.85601000005,174612.948259
22374,271850000,27185000002,2,1,17,11,3,70000,1,1,456907.674348,134826.790971
22375,271850001,27185000102,2,1,17,11,3,70000,1,1,481829.27245200006,154120.680499
22376,271850002,27185000202,2,1,17,11,3,70000,1,1,455469.88984200003,133029.223624
22377,271850003,27185000302,2,1,17,11,3,70000,1,1,482188.718579,155199.220908
22378,271850004,27185000402,2,1,17,11,3,70000,1,1,455110.443716,138421.925666
22379,271850005,27185000502,2,1,17,11,3,70000,1,1,499561.948026,176410.51560699998
22380,271850006,27185000602,2,1,17,11,3,70000,1,1,495727.85601000005,174612.948259
22381,272010000,27201000001,1,0,16,6,1,20000,1,1,468170.319645,142855.925123
22382,272120000,27212000003,3,1,1,1,2,0,2,0,496087.30213699996,168980.570571
22383,272120000,27212000002,3,0,12,6,2,75000,1,1,496087.30213699996,168980.570571
22384,272120000,27212000001,3,1,12,5,2,26000,1,1,496087.30213699996,168980.570571
22385,272220000,27222000001,1,1,12,10,1,46000,1,1,498124.16352,170778.137918
22386,272260000,27226000002,2,0,8,7,2,94000,1,1,494050.440753,173174.894382
22387,272260001,27226000102,2,0,8,7,2,94000,1,1,456428.412846,139380.628251
22388,272260002,27226000202,2,0,8,7,2,94000,1,1,470446.81178000005,142975.762946
22389,272260003,27226000302,2,0,8,7,2,94000,1,1,478354.626563,148248.627165
22390,272260000,27226000001,2,1,8,7,2,2500,1,1,494050.440753,173174.894382
22391,272260001,27226000101,2,1,8,7,2,2500,1,1,456428.412846,139380.628251
22392,272260002,27226000201,2,1,8,7,2,2500,1,1,470446.81178000005,142975.762946
22393,272260003,27226000301,2,1,8,7,2,2500,1,1,478354.626563,148248.627165
22394,272520000,27252000002,2,1,8,10,3,35000,1,1,461820.10474399995,146211.384171
22395,272520001,27252000102,2,1,8,10,3,35000,1,1,462419.181621,145132.843763
22396,272520002,27252000202,2,1,8,10,3,35000,1,1,460981.39711499994,139859.979544
22397,272520003,27252000302,2,1,8,10,3,35000,1,1,457746.38197700004,145132.843763
22398,272520004,27252000402,2,1,8,10,3,35000,1,1,471165.704033,138661.60131199998
22399,272520005,27252000502,2,1,8,10,3,35000,1,1,460262.504862,147649.438049
22400,272520006,27252000602,2,1,8,10,3,35000,1,1,482188.718579,151484.24839000002
22401,272520007,27252000702,2,1,8,10,3,35000,1,1,502317.701663,167662.35451600002
22402,272520000,27252000001,2,0,8,10,3,72000,1,1,461820.10474399995,146211.384171
22403,272520001,27252000101,2,0,8,10,3,72000,1,1,462419.181621,145132.843763
22404,272520002,27252000201,2,0,8,10,3,72000,1,1,460981.39711499994,139859.979544
22405,272520003,27252000301,2,0,8,10,3,72000,1,1,457746.38197700004,145132.843763
22406,272520004,27252000401,2,0,8,10,3,72000,1,1,471165.704033,138661.60131199998
22407,272520005,27252000501,2,0,8,10,3,72000,1,1,460262.504862,147649.438049
22408,272520006,27252000601,2,0,8,10,3,72000,1,1,482188.718579,151484.24839000002
22409,272520007,27252000701,2,0,8,10,3,72000,1,1,502317.701663,167662.35451600002
22410,272540000,27254000001,2,0,16,6,2,0,1,3,472723.30391400005,142736.0873
22411,272540000,27254000002,2,1,18,11,2,30000,1,1,472723.30391400005,142736.0873
22412,272560000,27256000001,1,0,10,7,1,37000,1,1,469248.658025,136864.033965
22413,272560001,27256000101,1,0,10,7,1,37000,1,1,479073.51881599997,157955.49084100002
22414,272570000,27257000001,2,1,15,11,2,240000,1,1,469967.55027799995,144653.49247
22415,272570001,27257000101,2,1,15,11,2,240000,1,1,461580.47399300005,142017.06036099998
22416,272570002,27257000201,2,1,15,11,2,240000,1,1,472843.11928999994,146810.57328699998
22417,272570000,27257000002,2,0,16,11,2,250000,1,1,469967.55027799995,144653.49247
22418,272570001,27257000102,2,0,16,11,2,250000,1,1,461580.47399300005,142017.06036099998
22419,272570002,27257000202,2,0,16,11,2,250000,1,1,472843.11928999994,146810.57328699998
22420,272590000,27259000001,1,0,7,7,0,0,2,3,482308.533954,145252.681586
22421,272630000,27263000001,2,0,13,6,4,0,1,3,482667.980081,164666.408937
22422,272630001,27263000101,2,0,13,6,4,0,1,3,472363.857788,143574.952062
22423,272630002,27263000201,2,0,13,6,4,0,1,3,460382.320238,148368.46498800002
22424,272630003,27263000301,2,0,13,6,4,0,1,3,471525.150159,139260.790428
22425,272630004,27263000401,2,0,13,6,4,0,1,3,481709.45707700006,153042.140091
22426,272630005,27263000501,2,0,13,6,4,0,1,3,479672.595693,155918.247847
22427,272630006,27263000601,2,0,13,6,4,0,1,3,492612.65624700004,167302.841047
22428,272630007,27263000701,2,0,13,6,4,0,1,3,460741.76636400004,144893.16811600002
22429,272630008,27263000801,2,0,13,6,4,0,1,3,472483.673163,143095.600769
22430,272630009,27263000901,2,0,13,6,4,0,1,3,467571.24276800005,144413.816824
22431,272630000,27263000002,2,1,13,6,4,100000,1,1,482667.980081,164666.408937
22432,272630001,27263000102,2,1,13,6,4,100000,1,1,472363.857788,143574.952062
22433,272630002,27263000202,2,1,13,6,4,100000,1,1,460382.320238,148368.46498800002
22434,272630003,27263000302,2,1,13,6,4,100000,1,1,471525.150159,139260.790428
22435,272630004,27263000402,2,1,13,6,4,100000,1,1,481709.45707700006,153042.140091
22436,272630005,27263000502,2,1,13,6,4,100000,1,1,479672.595693,155918.247847
22437,272630006,27263000602,2,1,13,6,4,100000,1,1,492612.65624700004,167302.841047
22438,272630007,27263000702,2,1,13,6,4,100000,1,1,460741.76636400004,144893.16811600002
22439,272630008,27263000802,2,1,13,6,4,100000,1,1,472483.673163,143095.600769
22440,272630009,27263000902,2,1,13,6,4,100000,1,1,467571.24276800005,144413.816824
22441,272650000,27265000004,4,1,7,10,4,61000,1,1,460022.874111,148368.46498800002
22442,272650000,27265000003,4,0,8,11,4,80000,1,1,460022.874111,148368.46498800002
22443,272650000,27265000001,4,0,15,11,4,107000,1,1,460022.874111,148368.46498800002
22444,272650000,27265000002,4,1,14,11,4,40100,1,1,460022.874111,148368.46498800002
22445,272880000,27288000001,1,1,12,8,1,45000,1,1,490695.61023900006,172695.543089
22446,272880001,27288000101,1,1,12,8,1,45000,1,1,460861.58173999994,147529.600226
22447,272880002,27288000201,1,1,12,8,1,45000,1,1,460382.320238,146690.735464
22448,273160000,27316000003,3,0,7,10,4,4000,1,1,460621.95098900003,139620.303897
22449,273160001,27316000103,3,0,7,10,4,4000,1,1,494050.440753,172216.191796
22450,273160002,27316000203,3,0,7,10,4,4000,1,1,480032.04182,143814.62770799999
22451,273160003,27316000303,3,0,7,10,4,4000,1,1,460981.39711499994,139859.979544
22452,273160004,27316000403,3,0,7,10,4,4000,1,1,460502.135613,146810.57328699998
22453,273160005,27316000503,3,0,7,10,4,4000,1,1,460621.95098900003,145372.519409
22454,273160006,27316000603,3,0,7,10,4,4000,1,1,461101.212491,138421.925666
22455,273160007,27316000703,3,0,7,10,4,4000,1,1,462419.181621,145252.681586
22456,273160008,27316000803,3,0,7,10,4,4000,1,1,457506.751226,135306.14226400002
22457,273160009,27316000903,3,0,7,10,4,4000,1,1,469967.55027799995,143574.952062
22458,273160010,27316001003,3,0,7,10,4,4000,1,1,489257.825733,165744.949346
22459,273160011,27316001103,3,0,7,10,4,4000,1,1,481949.08782799996,155319.058731
22460,273160012,27316001203,3,0,7,10,4,4000,1,1,466253.273637,144413.816824
22461,273160013,27316001303,3,0,7,10,4,4000,1,1,469248.658025,144413.816824
22462,273160014,27316001403,3,0,7,10,4,4000,1,1,460861.58173999994,137822.73655
22463,273160015,27316001503,3,0,7,10,4,4000,1,1,455110.443716,133987.926209
22464,273160016,27316001603,3,0,7,10,4,4000,1,1,472723.30391400005,146930.41111
22465,273160017,27316001703,3,0,7,10,4,4000,1,1,481589.64170100004,171377.327034
22466,273160018,27316001803,3,0,7,10,4,4000,1,1,454271.736087,130392.79151400001
22467,273160019,27316001903,3,0,7,10,4,4000,1,1,455469.88984200003,134467.277502
22468,273160020,27316002003,3,0,7,10,4,4000,1,1,460741.76636400004,149087.491927
22469,273160021,27316002103,3,0,7,10,4,4000,1,1,483985.94921099994,154719.869615
22470,273160022,27316002203,3,0,7,10,4,4000,1,1,496326.93288800004,151723.92403599998
22471,273160023,27316002303,3,0,7,10,4,4000,1,1,471045.888657,138421.925666
22472,273160024,27316002403,3,0,7,10,4,4000,1,1,457386.93585,138781.439135
22473,273160025,27316002503,3,0,7,10,4,4000,1,1,473681.826918,144773.330293
22474,273160026,27316002603,3,0,7,10,4,4000,1,1,461340.84324200003,145132.843763
22475,273160027,27316002703,3,0,7,10,4,4000,1,1,460621.95098900003,144533.654647
22476,273160028,27316002803,3,0,7,10,4,4000,1,1,471045.888657,136384.682672
22477,273160029,27316002903,3,0,7,10,4,4000,1,1,472603.48853900004,142136.898184
22478,273160030,27316003003,3,0,7,10,4,4000,1,1,472723.30391400005,142855.925123
22479,273160000,27316000001,3,1,14,10,4,75000,1,1,460621.95098900003,139620.303897
22480,273160001,27316000101,3,1,14,10,4,75000,1,1,494050.440753,172216.191796
22481,273160002,27316000201,3,1,14,10,4,75000,1,1,480032.04182,143814.62770799999
22482,273160003,27316000301,3,1,14,10,4,75000,1,1,460981.39711499994,139859.979544
22483,273160004,27316000401,3,1,14,10,4,75000,1,1,460502.135613,146810.57328699998
22484,273160005,27316000501,3,1,14,10,4,75000,1,1,460621.95098900003,145372.519409
22485,273160006,27316000601,3,1,14,10,4,75000,1,1,461101.212491,138421.925666
22486,273160007,27316000701,3,1,14,10,4,75000,1,1,462419.181621,145252.681586
22487,273160008,27316000801,3,1,14,10,4,75000,1,1,457506.751226,135306.14226400002
22488,273160009,27316000901,3,1,14,10,4,75000,1,1,469967.55027799995,143574.952062
22489,273160010,27316001001,3,1,14,10,4,75000,1,1,489257.825733,165744.949346
22490,273160011,27316001101,3,1,14,10,4,75000,1,1,481949.08782799996,155319.058731
22491,273160012,27316001201,3,1,14,10,4,75000,1,1,466253.273637,144413.816824
22492,273160013,27316001301,3,1,14,10,4,75000,1,1,469248.658025,144413.816824
22493,273160014,27316001401,3,1,14,10,4,75000,1,1,460861.58173999994,137822.73655
22494,273160015,27316001501,3,1,14,10,4,75000,1,1,455110.443716,133987.926209
22495,273160016,27316001601,3,1,14,10,4,75000,1,1,472723.30391400005,146930.41111
22496,273160017,27316001701,3,1,14,10,4,75000,1,1,481589.64170100004,171377.327034
22497,273160018,27316001801,3,1,14,10,4,75000,1,1,454271.736087,130392.79151400001
22498,273160019,27316001901,3,1,14,10,4,75000,1,1,455469.88984200003,134467.277502
22499,273160020,27316002001,3,1,14,10,4,75000,1,1,460741.76636400004,149087.491927
22500,273160021,27316002101,3,1,14,10,4,75000,1,1,483985.94921099994,154719.869615
22501,273160022,27316002201,3,1,14,10,4,75000,1,1,496326.93288800004,151723.92403599998
22502,273160023,27316002301,3,1,14,10,4,75000,1,1,471045.888657,138421.925666
22503,273160024,27316002401,3,1,14,10,4,75000,1,1,457386.93585,138781.439135
22504,273160025,27316002501,3,1,14,10,4,75000,1,1,473681.826918,144773.330293
22505,273160026,27316002601,3,1,14,10,4,75000,1,1,461340.84324200003,145132.843763
22506,273160027,27316002701,3,1,14,10,4,75000,1,1,460621.95098900003,144533.654647
22507,273160028,27316002801,3,1,14,10,4,75000,1,1,471045.888657,136384.682672
22508,273160029,27316002901,3,1,14,10,4,75000,1,1,472603.48853900004,142136.898184
22509,273160030,27316003001,3,1,14,10,4,75000,1,1,472723.30391400005,142855.925123
22510,273160000,27316000002,3,0,14,10,4,75000,1,1,460621.95098900003,139620.303897
22511,273160001,27316000102,3,0,14,10,4,75000,1,1,494050.440753,172216.191796
22512,273160002,27316000202,3,0,14,10,4,75000,1,1,480032.04182,143814.62770799999
22513,273160003,27316000302,3,0,14,10,4,75000,1,1,460981.39711499994,139859.979544
22514,273160004,27316000402,3,0,14,10,4,75000,1,1,460502.135613,146810.57328699998
22515,273160005,27316000502,3,0,14,10,4,75000,1,1,460621.95098900003,145372.519409
22516,273160006,27316000602,3,0,14,10,4,75000,1,1,461101.212491,138421.925666
22517,273160007,27316000702,3,0,14,10,4,75000,1,1,462419.181621,145252.681586
22518,273160008,27316000802,3,0,14,10,4,75000,1,1,457506.751226,135306.14226400002
22519,273160009,27316000902,3,0,14,10,4,75000,1,1,469967.55027799995,143574.952062
22520,273160010,27316001002,3,0,14,10,4,75000,1,1,489257.825733,165744.949346
22521,273160011,27316001102,3,0,14,10,4,75000,1,1,481949.08782799996,155319.058731
22522,273160012,27316001202,3,0,14,10,4,75000,1,1,466253.273637,144413.816824
22523,273160013,27316001302,3,0,14,10,4,75000,1,1,469248.658025,144413.816824
22524,273160014,27316001402,3,0,14,10,4,75000,1,1,460861.58173999994,137822.73655
22525,273160015,27316001502,3,0,14,10,4,75000,1,1,455110.443716,133987.926209
22526,273160016,27316001602,3,0,14,10,4,75000,1,1,472723.30391400005,146930.41111
22527,273160017,27316001702,3,0,14,10,4,75000,1,1,481589.64170100004,171377.327034
22528,273160018,27316001802,3,0,14,10,4,75000,1,1,454271.736087,130392.79151400001
22529,273160019,27316001902,3,0,14,10,4,75000,1,1,455469.88984200003,134467.277502
22530,273160020,27316002002,3,0,14,10,4,75000,1,1,460741.76636400004,149087.491927
22531,273160021,27316002102,3,0,14,10,4,75000,1,1,483985.94921099994,154719.869615
22532,273160022,27316002202,3,0,14,10,4,75000,1,1,496326.93288800004,151723.92403599998
22533,273160023,27316002302,3,0,14,10,4,75000,1,1,471045.888657,138421.925666
22534,273160024,27316002402,3,0,14,10,4,75000,1,1,457386.93585,138781.439135
22535,273160025,27316002502,3,0,14,10,4,75000,1,1,473681.826918,144773.330293
22536,273160026,27316002602,3,0,14,10,4,75000,1,1,461340.84324200003,145132.843763
22537,273160027,27316002702,3,0,14,10,4,75000,1,1,460621.95098900003,144533.654647
22538,273160028,27316002802,3,0,14,10,4,75000,1,1,471045.888657,136384.682672
22539,273160029,27316002902,3,0,14,10,4,75000,1,1,472603.48853900004,142136.898184
22540,273160030,27316003002,3,0,14,10,4,75000,1,1,472723.30391400005,142855.925123
22541,273520000,27352000001,1,0,9,10,1,102000,1,1,474161.08842,154360.356146
22542,273530000,27353000003,3,0,1,1,1,0,2,0,455589.70521800005,134706.953148
22543,273530000,27353000002,3,1,1,1,1,0,2,0,455589.70521800005,134706.953148
22544,273530000,27353000001,3,1,10,10,1,85000,1,1,455589.70521800005,134706.953148
22545,273890000,27389000001,2,0,18,11,2,0,1,3,482787.795456,172216.191796
22546,273890001,27389000101,2,0,18,11,2,0,1,3,472124.227037,140459.16866
22547,273890000,27389000002,2,1,14,11,2,208800,1,1,482787.795456,172216.191796
22548,273890001,27389000102,2,1,14,11,2,208800,1,1,472124.227037,140459.16866
22549,273930000,27393000001,3,0,18,10,1,0,1,3,498124.16352,177009.704723
22550,273930000,27393000002,3,1,15,10,1,0,1,3,498124.16352,177009.704723
22551,273930000,27393000003,3,0,19,0,1,0,1,3,498124.16352,177009.704723
